id,ticket_id,user_id,vehicle_id,jo_date,date_arrived,date_promised,started_at,completed_at,released_at,estimated_duration,actual_duration,estimated_grand_total,actual_grand_total,partial_payment,balance,status,quotation_notes,quotation_approved
100,100,252,53,2026-03-06,2026-03-06 11:35:07,2026-03-06 11:35:07,2026-03-07 11:35:07,2026-03-07 11:35:07,2026-03-07 11:35:07,02:00:00,02:00:00,1095.85,1430.21,0.00,1430.21,completed,Generated by seed,True
101,101,252,53,2026-02-24,2026-02-24 06:45:04,2026-02-24 06:45:04,2026-02-25 06:45:04,2026-02-25 06:45:04,2026-02-25 06:45:04,02:00:00,02:00:00,2616.58,2784.48,0.00,2784.48,completed,Generated by seed,True
102,102,252,53,2026-04-05,2026-04-05 12:25:58,2026-04-05 12:25:58,2026-04-06 12:25:58,2026-04-06 12:25:58,2026-04-06 12:25:58,02:00:00,02:00:00,732.80,789.66,0.00,789.66,completed,Generated by seed,True
103,103,253,54,2026-02-15,2026-02-15 13:08:37,2026-02-15 13:08:37,2026-02-16 13:08:37,2026-02-16 13:08:37,2026-02-16 13:08:37,02:00:00,02:00:00,1646.25,1704.66,0.00,1704.66,completed,Generated by seed,True
104,104,253,54,2026-03-04,2026-03-04 05:39:45,2026-03-04 05:39:45,2026-03-05 05:39:45,2026-03-05 05:39:45,2026-03-05 05:39:45,02:00:00,02:00:00,5669.24,5209.23,0.00,5209.23,in_progress,Generated by seed,True
105,105,254,55,2026-01-26,2026-01-26 14:43:27,2026-01-26 14:43:27,2026-01-27 14:43:27,2026-01-27 14:43:27,2026-01-27 14:43:27,02:00:00,02:00:00,2943.93,2727.35,0.00,2727.35,completed,Generated by seed,True
106,106,254,55,2026-04-03,2026-04-03 06:48:25,2026-04-03 06:48:25,2026-04-04 06:48:25,2026-04-04 06:48:25,2026-04-04 06:48:25,02:00:00,02:00:00,2082.08,2364.49,0.00,2364.49,completed,Generated by seed,True
107,107,254,55,2026-04-07,2026-04-07 22:41:58,2026-04-07 22:41:58,2026-04-08 22:41:58,2026-04-08 22:41:58,2026-04-08 22:41:58,02:00:00,02:00:00,5606.53,6025.40,0.00,6025.40,completed,Generated by seed,True
108,108,255,56,2026-02-14,2026-02-14 10:55:09,2026-02-14 10:55:09,2026-02-15 10:55:09,2026-02-15 10:55:09,2026-02-15 10:55:09,02:00:00,02:00:00,2355.31,2619.67,0.00,2619.67,completed,Generated by seed,True
109,109,255,56,2026-03-22,2026-03-22 22:15:44,2026-03-22 22:15:44,2026-03-23 22:15:44,2026-03-23 22:15:44,2026-03-23 22:15:44,02:00:00,02:00:00,3299.40,3307.12,0.00,3307.12,completed,Generated by seed,True
110,110,255,56,2026-03-30,2026-03-30 01:10:01,2026-03-30 01:10:01,2026-03-31 01:10:01,2026-03-31 01:10:01,2026-03-31 01:10:01,02:00:00,02:00:00,4858.33,4912.44,0.00,4912.44,completed,Generated by seed,True
111,111,256,57,2026-02-26,2026-02-26 19:53:14,2026-02-26 19:53:14,2026-02-27 19:53:14,2026-02-27 19:53:14,2026-02-27 19:53:14,02:00:00,02:00:00,735.40,739.82,0.00,739.82,completed,Generated by seed,True
112,112,256,57,2026-02-17,2026-02-17 16:02:56,2026-02-17 16:02:56,2026-02-18 16:02:56,2026-02-18 16:02:56,2026-02-18 16:02:56,02:00:00,02:00:00,1919.09,2195.84,0.00,2195.84,completed,Generated by seed,True
113,113,257,58,2026-02-25,2026-02-25 00:35:10,2026-02-25 00:35:10,2026-02-26 00:35:10,2026-02-26 00:35:10,2026-02-26 00:35:10,02:00:00,02:00:00,4848.76,5317.78,0.00,5317.78,completed,Generated by seed,True
114,114,258,59,2026-02-01,2026-02-01 15:48:02,2026-02-01 15:48:02,2026-02-02 15:48:02,2026-02-02 15:48:02,2026-02-02 15:48:02,02:00:00,02:00:00,1962.66,2110.09,0.00,2110.09,in_progress,Generated by seed,True
115,115,259,60,2026-02-17,2026-02-17 04:53:57,2026-02-17 04:53:57,2026-02-18 04:53:57,2026-02-18 04:53:57,2026-02-18 04:53:57,02:00:00,02:00:00,1999.45,2334.24,0.00,2334.24,completed,Generated by seed,True
116,116,260,61,2026-02-01,2026-02-01 01:37:48,2026-02-01 01:37:48,2026-02-02 01:37:48,2026-02-02 01:37:48,2026-02-02 01:37:48,02:00:00,02:00:00,4426.96,4261.58,0.00,4261.58,in_progress,Generated by seed,True
117,117,261,62,2026-02-16,2026-02-16 12:04:19,2026-02-16 12:04:19,2026-02-17 12:04:19,2026-02-17 12:04:19,2026-02-17 12:04:19,02:00:00,02:00:00,1601.38,1611.22,0.00,1611.22,in_progress,Generated by seed,True
118,118,262,63,2026-02-03,2026-02-03 13:32:01,2026-02-03 13:32:01,2026-02-04 13:32:01,2026-02-04 13:32:01,2026-02-04 13:32:01,02:00:00,02:00:00,4835.32,5298.31,0.00,5298.31,completed,Generated by seed,True
119,119,262,63,2026-03-31,2026-03-31 15:47:34,2026-03-31 15:47:34,2026-04-01 15:47:34,2026-04-01 15:47:34,2026-04-01 15:47:34,02:00:00,02:00:00,3705.49,3831.27,0.00,3831.27,completed,Generated by seed,True
120,120,263,64,2026-01-27,2026-01-27 02:40:01,2026-01-27 02:40:01,2026-01-28 02:40:01,2026-01-28 02:40:01,2026-01-28 02:40:01,02:00:00,02:00:00,1602.67,1476.08,0.00,1476.08,completed,Generated by seed,True
121,121,264,65,2026-02-16,2026-02-16 18:21:48,2026-02-16 18:21:48,2026-02-17 18:21:48,2026-02-17 18:21:48,2026-02-17 18:21:48,02:00:00,02:00:00,2665.81,2646.08,0.00,2646.08,completed,Generated by seed,True
122,122,265,66,2026-02-16,2026-02-16 21:04:12,2026-02-16 21:04:12,2026-02-17 21:04:12,2026-02-17 21:04:12,2026-02-17 21:04:12,02:00:00,02:00:00,3651.37,3286.64,0.00,3286.64,completed,Generated by seed,True
123,123,266,67,2026-01-28,2026-01-28 23:52:14,2026-01-28 23:52:14,2026-01-29 23:52:14,2026-01-29 23:52:14,2026-01-29 23:52:14,02:00:00,02:00:00,3646.35,4137.56,0.00,4137.56,completed,Generated by seed,True
124,124,266,67,2026-04-07,2026-04-07 11:34:21,2026-04-07 11:34:21,2026-04-08 11:34:21,2026-04-08 11:34:21,2026-04-08 11:34:21,02:00:00,02:00:00,806.79,848.22,0.00,848.22,completed,Generated by seed,True
125,125,267,68,2026-02-14,2026-02-14 01:47:09,2026-02-14 01:47:09,2026-02-15 01:47:09,2026-02-15 01:47:09,2026-02-15 01:47:09,02:00:00,02:00:00,3361.67,3341.73,0.00,3341.73,completed,Generated by seed,True
126,126,267,68,2026-03-31,2026-03-31 15:29:54,2026-03-31 15:29:54,2026-04-01 15:29:54,2026-04-01 15:29:54,2026-04-01 15:29:54,02:00:00,02:00:00,1272.56,1120.86,0.00,1120.86,completed,Generated by seed,True
127,127,268,69,2026-02-27,2026-02-27 23:27:41,2026-02-27 23:27:41,2026-02-28 23:27:41,2026-02-28 23:27:41,2026-02-28 23:27:41,02:00:00,02:00:00,1202.83,1199.40,0.00,1199.40,in_progress,Generated by seed,True
128,128,269,70,2026-02-21,2026-02-21 02:23:20,2026-02-21 02:23:20,2026-02-22 02:23:20,2026-02-22 02:23:20,2026-02-22 02:23:20,02:00:00,02:00:00,4184.12,4482.12,0.00,4482.12,completed,Generated by seed,True
129,129,269,70,2026-02-24,2026-02-24 04:44:56,2026-02-24 04:44:56,2026-02-25 04:44:56,2026-02-25 04:44:56,2026-02-25 04:44:56,02:00:00,02:00:00,1569.97,1651.98,0.00,1651.98,in_progress,Generated by seed,True
130,130,270,71,2026-02-16,2026-02-16 16:59:22,2026-02-16 16:59:22,2026-02-17 16:59:22,2026-02-17 16:59:22,2026-02-17 16:59:22,02:00:00,02:00:00,4368.57,3650.89,0.00,3650.89,in_progress,Generated by seed,True
131,131,271,72,2026-02-21,2026-02-21 20:37:22,2026-02-21 20:37:22,2026-02-22 20:37:22,2026-02-22 20:37:22,2026-02-22 20:37:22,02:00:00,02:00:00,2671.19,2827.80,0.00,2827.80,in_progress,Generated by seed,True
132,132,272,73,2026-03-05,2026-03-05 21:41:50,2026-03-05 21:41:50,2026-03-06 21:41:50,2026-03-06 21:41:50,2026-03-06 21:41:50,02:00:00,02:00:00,1490.02,1392.92,0.00,1392.92,completed,Generated by seed,True
133,133,273,74,2026-02-20,2026-02-20 10:03:26,2026-02-20 10:03:26,2026-02-21 10:03:26,2026-02-21 10:03:26,2026-02-21 10:03:26,02:00:00,02:00:00,850.30,888.95,0.00,888.95,completed,Generated by seed,True
134,134,274,75,2026-01-24,2026-01-24 10:59:21,2026-01-24 10:59:21,2026-01-25 10:59:21,2026-01-25 10:59:21,2026-01-25 10:59:21,02:00:00,02:00:00,2390.59,2247.96,0.00,2247.96,completed,Generated by seed,True
135,135,274,75,2026-03-25,2026-03-25 20:04:53,2026-03-25 20:04:53,2026-03-26 20:04:53,2026-03-26 20:04:53,2026-03-26 20:04:53,02:00:00,02:00:00,4071.85,5065.33,0.00,5065.33,completed,Generated by seed,True
136,136,275,76,2026-02-19,2026-02-19 19:06:36,2026-02-19 19:06:36,2026-02-20 19:06:36,2026-02-20 19:06:36,2026-02-20 19:06:36,02:00:00,02:00:00,760.76,752.83,0.00,752.83,completed,Generated by seed,True
137,137,275,76,2026-04-04,2026-04-04 19:39:18,2026-04-04 19:39:18,2026-04-05 19:39:18,2026-04-05 19:39:18,2026-04-05 19:39:18,02:00:00,02:00:00,773.74,863.79,0.00,863.79,completed,Generated by seed,True
138,138,276,77,2026-02-25,2026-02-25 23:17:32,2026-02-25 23:17:32,2026-02-26 23:17:32,2026-02-26 23:17:32,2026-02-26 23:17:32,02:00:00,02:00:00,2018.00,2288.85,0.00,2288.85,completed,Generated by seed,True
139,139,277,78,2026-01-23,2026-01-23 12:59:18,2026-01-23 12:59:18,2026-01-24 12:59:18,2026-01-24 12:59:18,2026-01-24 12:59:18,02:00:00,02:00:00,1365.99,1575.60,0.00,1575.60,completed,Generated by seed,True
140,140,278,79,2026-01-31,2026-01-31 19:37:09,2026-01-31 19:37:09,2026-02-01 19:37:09,2026-02-01 19:37:09,2026-02-01 19:37:09,02:00:00,02:00:00,1612.74,1663.00,0.00,1663.00,completed,Generated by seed,True
141,141,278,79,2026-03-17,2026-03-17 16:09:30,2026-03-17 16:09:30,2026-03-18 16:09:30,2026-03-18 16:09:30,2026-03-18 16:09:30,02:00:00,02:00:00,2366.66,2849.65,0.00,2849.65,completed,Generated by seed,True
142,142,278,79,2026-04-29,2026-04-29 18:42:42,2026-04-29 18:42:42,2026-04-30 18:42:42,2026-04-30 18:42:42,2026-04-30 18:42:42,02:00:00,02:00:00,6038.72,6447.15,0.00,6447.15,in_progress,Generated by seed,True
143,143,279,80,2026-02-21,2026-02-21 10:49:30,2026-02-21 10:49:30,2026-02-22 10:49:30,2026-02-22 10:49:30,2026-02-22 10:49:30,02:00:00,02:00:00,838.55,758.14,0.00,758.14,completed,Generated by seed,True
144,144,279,80,2026-03-26,2026-03-26 20:26:10,2026-03-26 20:26:10,2026-03-27 20:26:10,2026-03-27 20:26:10,2026-03-27 20:26:10,02:00:00,02:00:00,4249.74,4252.12,0.00,4252.12,in_progress,Generated by seed,True
145,145,280,81,2026-02-21,2026-02-21 13:15:21,2026-02-21 13:15:21,2026-02-22 13:15:21,2026-02-22 13:15:21,2026-02-22 13:15:21,02:00:00,02:00:00,5119.30,5708.72,0.00,5708.72,completed,Generated by seed,True
146,146,280,81,2026-04-04,2026-04-04 19:49:14,2026-04-04 19:49:14,2026-04-05 19:49:14,2026-04-05 19:49:14,2026-04-05 19:49:14,02:00:00,02:00:00,8468.40,9194.99,0.00,9194.99,completed,Generated by seed,True
147,147,280,81,2026-04-28,2026-04-28 21:41:13,2026-04-28 21:41:13,2026-04-29 21:41:13,2026-04-29 21:41:13,2026-04-29 21:41:13,02:00:00,02:00:00,847.38,868.87,0.00,868.87,completed,Generated by seed,True
148,148,281,82,2026-02-27,2026-02-27 19:30:52,2026-02-27 19:30:52,2026-02-28 19:30:52,2026-02-28 19:30:52,2026-02-28 19:30:52,02:00:00,02:00:00,2498.14,2945.87,0.00,2945.87,completed,Generated by seed,True
149,149,282,83,2026-02-22,2026-02-22 04:49:35,2026-02-22 04:49:35,2026-02-23 04:49:35,2026-02-23 04:49:35,2026-02-23 04:49:35,02:00:00,02:00:00,1386.07,1797.65,0.00,1797.65,completed,Generated by seed,True
150,150,282,83,2026-04-04,2026-04-04 07:46:38,2026-04-04 07:46:38,2026-04-05 07:46:38,2026-04-05 07:46:38,2026-04-05 07:46:38,02:00:00,02:00:00,1971.26,2101.82,0.00,2101.82,completed,Generated by seed,True
151,151,283,84,2026-03-03,2026-03-03 17:06:16,2026-03-03 17:06:16,2026-03-04 17:06:16,2026-03-04 17:06:16,2026-03-04 17:06:16,02:00:00,02:00:00,1209.39,1188.52,0.00,1188.52,completed,Generated by seed,True
152,152,283,84,2026-02-24,2026-02-24 03:40:06,2026-02-24 03:40:06,2026-02-25 03:40:06,2026-02-25 03:40:06,2026-02-25 03:40:06,02:00:00,02:00:00,3588.84,3781.83,0.00,3781.83,in_progress,Generated by seed,True
153,153,284,85,2026-02-20,2026-02-20 20:04:29,2026-02-20 20:04:29,2026-02-21 20:04:29,2026-02-21 20:04:29,2026-02-21 20:04:29,02:00:00,02:00:00,1427.99,1561.81,0.00,1561.81,in_progress,Generated by seed,True
154,154,285,86,2026-02-11,2026-02-11 20:36:03,2026-02-11 20:36:03,2026-02-12 20:36:03,2026-02-12 20:36:03,2026-02-12 20:36:03,02:00:00,02:00:00,1208.48,1300.52,0.00,1300.52,completed,Generated by seed,True
155,155,285,86,2026-03-16,2026-03-16 21:33:31,2026-03-16 21:33:31,2026-03-17 21:33:31,2026-03-17 21:33:31,2026-03-17 21:33:31,02:00:00,02:00:00,1547.60,1441.30,0.00,1441.30,completed,Generated by seed,True
156,156,286,87,2026-01-30,2026-01-30 10:33:43,2026-01-30 10:33:43,2026-01-31 10:33:43,2026-01-31 10:33:43,2026-01-31 10:33:43,02:00:00,02:00:00,793.07,793.64,0.00,793.64,in_progress,Generated by seed,True
157,157,287,88,2026-02-01,2026-02-01 05:53:45,2026-02-01 05:53:45,2026-02-02 05:53:45,2026-02-02 05:53:45,2026-02-02 05:53:45,02:00:00,02:00:00,1564.53,1644.70,0.00,1644.70,completed,Generated by seed,True
158,158,287,88,2026-02-19,2026-02-19 18:49:51,2026-02-19 18:49:51,2026-02-20 18:49:51,2026-02-20 18:49:51,2026-02-20 18:49:51,02:00:00,02:00:00,1524.48,1411.52,0.00,1411.52,completed,Generated by seed,True
159,159,287,88,2026-04-02,2026-04-02 12:55:14,2026-04-02 12:55:14,2026-04-03 12:55:14,2026-04-03 12:55:14,2026-04-03 12:55:14,02:00:00,02:00:00,2968.07,2720.74,0.00,2720.74,in_progress,Generated by seed,True
160,160,288,89,2026-01-22,2026-01-22 20:18:45,2026-01-22 20:18:45,2026-01-23 20:18:45,2026-01-23 20:18:45,2026-01-23 20:18:45,02:00:00,02:00:00,3042.48,3023.38,0.00,3023.38,completed,Generated by seed,True
161,161,288,89,2026-03-11,2026-03-11 06:11:41,2026-03-11 06:11:41,2026-03-12 06:11:41,2026-03-12 06:11:41,2026-03-12 06:11:41,02:00:00,02:00:00,1888.15,1928.63,0.00,1928.63,completed,Generated by seed,True
162,162,288,89,2026-04-29,2026-04-29 18:43:43,2026-04-29 18:43:43,2026-04-30 18:43:43,2026-04-30 18:43:43,2026-04-30 18:43:43,02:00:00,02:00:00,4117.30,5184.94,0.00,5184.94,completed,Generated by seed,True
163,163,289,90,2026-01-21,2026-01-21 13:18:08,2026-01-21 13:18:08,2026-01-22 13:18:08,2026-01-22 13:18:08,2026-01-22 13:18:08,02:00:00,02:00:00,1242.21,1212.28,0.00,1212.28,completed,Generated by seed,True
164,164,289,90,2026-03-15,2026-03-15 00:54:23,2026-03-15 00:54:23,2026-03-16 00:54:23,2026-03-16 00:54:23,2026-03-16 00:54:23,02:00:00,02:00:00,4787.34,5000.42,0.00,5000.42,in_progress,Generated by seed,True
165,165,290,91,2026-02-10,2026-02-10 01:09:07,2026-02-10 01:09:07,2026-02-11 01:09:07,2026-02-11 01:09:07,2026-02-11 01:09:07,02:00:00,02:00:00,3024.24,3136.00,0.00,3136.00,completed,Generated by seed,True
166,166,290,91,2026-02-17,2026-02-17 09:28:31,2026-02-17 09:28:31,2026-02-18 09:28:31,2026-02-18 09:28:31,2026-02-18 09:28:31,02:00:00,02:00:00,1562.51,1773.49,0.00,1773.49,completed,Generated by seed,True
167,167,291,92,2026-02-14,2026-02-14 01:51:15,2026-02-14 01:51:15,2026-02-15 01:51:15,2026-02-15 01:51:15,2026-02-15 01:51:15,02:00:00,02:00:00,1418.14,1482.08,0.00,1482.08,in_progress,Generated by seed,True
168,168,292,93,2026-02-07,2026-02-07 14:57:45,2026-02-07 14:57:45,2026-02-08 14:57:45,2026-02-08 14:57:45,2026-02-08 14:57:45,02:00:00,02:00:00,6228.28,5859.16,0.00,5859.16,completed,Generated by seed,True
169,169,292,93,2026-02-27,2026-02-27 08:00:43,2026-02-27 08:00:43,2026-02-28 08:00:43,2026-02-28 08:00:43,2026-02-28 08:00:43,02:00:00,02:00:00,1100.37,1438.56,0.00,1438.56,completed,Generated by seed,True
170,170,293,94,2026-02-13,2026-02-13 09:44:41,2026-02-13 09:44:41,2026-02-14 09:44:41,2026-02-14 09:44:41,2026-02-14 09:44:41,02:00:00,02:00:00,2759.89,2981.88,0.00,2981.88,completed,Generated by seed,True
171,171,293,94,2026-02-22,2026-02-22 15:05:51,2026-02-22 15:05:51,2026-02-23 15:05:51,2026-02-23 15:05:51,2026-02-23 15:05:51,02:00:00,02:00:00,849.16,914.67,0.00,914.67,completed,Generated by seed,True
172,172,293,94,2026-04-13,2026-04-13 06:26:17,2026-04-13 06:26:17,2026-04-14 06:26:17,2026-04-14 06:26:17,2026-04-14 06:26:17,02:00:00,02:00:00,1297.10,1384.15,0.00,1384.15,completed,Generated by seed,True
173,173,294,95,2026-03-06,2026-03-06 08:18:03,2026-03-06 08:18:03,2026-03-07 08:18:03,2026-03-07 08:18:03,2026-03-07 08:18:03,02:00:00,02:00:00,4785.45,4668.88,0.00,4668.88,completed,Generated by seed,True
174,174,295,96,2026-02-11,2026-02-11 17:13:46,2026-02-11 17:13:46,2026-02-12 17:13:46,2026-02-12 17:13:46,2026-02-12 17:13:46,02:00:00,02:00:00,1554.06,1590.43,0.00,1590.43,completed,Generated by seed,True
175,175,295,96,2026-03-31,2026-03-31 20:42:17,2026-03-31 20:42:17,2026-04-01 20:42:17,2026-04-01 20:42:17,2026-04-01 20:42:17,02:00:00,02:00:00,1182.36,1160.54,0.00,1160.54,completed,Generated by seed,True
176,176,295,96,2026-03-22,2026-03-22 05:53:16,2026-03-22 05:53:16,2026-03-23 05:53:16,2026-03-23 05:53:16,2026-03-23 05:53:16,02:00:00,02:00:00,1803.98,1837.07,0.00,1837.07,in_progress,Generated by seed,True
177,177,296,97,2026-03-06,2026-03-06 05:05:25,2026-03-06 05:05:25,2026-03-07 05:05:25,2026-03-07 05:05:25,2026-03-07 05:05:25,02:00:00,02:00:00,746.06,893.34,0.00,893.34,completed,Generated by seed,True
178,178,296,97,2026-02-23,2026-02-23 09:04:06,2026-02-23 09:04:06,2026-02-24 09:04:06,2026-02-24 09:04:06,2026-02-24 09:04:06,02:00:00,02:00:00,3646.88,4756.35,0.00,4756.35,completed,Generated by seed,True
179,179,297,98,2026-02-21,2026-02-21 10:03:53,2026-02-21 10:03:53,2026-02-22 10:03:53,2026-02-22 10:03:53,2026-02-22 10:03:53,02:00:00,02:00:00,772.26,892.31,0.00,892.31,completed,Generated by seed,True
180,180,297,98,2026-02-25,2026-02-25 08:59:37,2026-02-25 08:59:37,2026-02-26 08:59:37,2026-02-26 08:59:37,2026-02-26 08:59:37,02:00:00,02:00:00,3624.27,3849.20,0.00,3849.20,in_progress,Generated by seed,True
181,181,298,99,2026-02-06,2026-02-06 07:01:46,2026-02-06 07:01:46,2026-02-07 07:01:46,2026-02-07 07:01:46,2026-02-07 07:01:46,02:00:00,02:00:00,1589.33,1445.07,0.00,1445.07,completed,Generated by seed,True
182,182,298,99,2026-03-26,2026-03-26 10:44:03,2026-03-26 10:44:03,2026-03-27 10:44:03,2026-03-27 10:44:03,2026-03-27 10:44:03,02:00:00,02:00:00,2933.47,2970.65,0.00,2970.65,completed,Generated by seed,True
183,183,299,100,2026-02-09,2026-02-09 17:26:06,2026-02-09 17:26:06,2026-02-10 17:26:06,2026-02-10 17:26:06,2026-02-10 17:26:06,02:00:00,02:00:00,1611.95,1455.22,0.00,1455.22,completed,Generated by seed,True
184,184,299,100,2026-04-01,2026-04-01 04:41:10,2026-04-01 04:41:10,2026-04-02 04:41:10,2026-04-02 04:41:10,2026-04-02 04:41:10,02:00:00,02:00:00,1504.38,1525.04,0.00,1525.04,completed,Generated by seed,True
185,185,300,101,2026-03-03,2026-03-03 01:48:17,2026-03-03 01:48:17,2026-03-04 01:48:17,2026-03-04 01:48:17,2026-03-04 01:48:17,02:00:00,02:00:00,1943.71,2101.69,0.00,2101.69,completed,Generated by seed,True
186,186,301,102,2026-02-10,2026-02-10 03:12:56,2026-02-10 03:12:56,2026-02-11 03:12:56,2026-02-11 03:12:56,2026-02-11 03:12:56,02:00:00,02:00:00,2313.35,2631.30,0.00,2631.30,completed,Generated by seed,True
187,187,301,102,2026-03-05,2026-03-05 03:27:34,2026-03-05 03:27:34,2026-03-06 03:27:34,2026-03-06 03:27:34,2026-03-06 03:27:34,02:00:00,02:00:00,4947.46,4727.50,0.00,4727.50,completed,Generated by seed,True
188,188,302,103,2026-02-25,2026-02-25 14:28:20,2026-02-25 14:28:20,2026-02-26 14:28:20,2026-02-26 14:28:20,2026-02-26 14:28:20,02:00:00,02:00:00,4311.83,4307.45,0.00,4307.45,completed,Generated by seed,True
189,189,302,103,2026-03-09,2026-03-09 06:35:26,2026-03-09 06:35:26,2026-03-10 06:35:26,2026-03-10 06:35:26,2026-03-10 06:35:26,02:00:00,02:00:00,2784.51,2634.68,0.00,2634.68,completed,Generated by seed,True
190,190,302,103,2026-04-03,2026-04-03 14:12:59,2026-04-03 14:12:59,2026-04-04 14:12:59,2026-04-04 14:12:59,2026-04-04 14:12:59,02:00:00,02:00:00,1234.51,1143.36,0.00,1143.36,in_progress,Generated by seed,True
191,191,303,104,2026-02-23,2026-02-23 02:10:23,2026-02-23 02:10:23,2026-02-24 02:10:23,2026-02-24 02:10:23,2026-02-24 02:10:23,02:00:00,02:00:00,5083.66,4979.94,0.00,4979.94,completed,Generated by seed,True
192,192,303,104,2026-03-16,2026-03-16 02:52:00,2026-03-16 02:52:00,2026-03-17 02:52:00,2026-03-17 02:52:00,2026-03-17 02:52:00,02:00:00,02:00:00,6231.54,6558.33,0.00,6558.33,in_progress,Generated by seed,True
193,193,304,105,2026-02-03,2026-02-03 12:27:10,2026-02-03 12:27:10,2026-02-04 12:27:10,2026-02-04 12:27:10,2026-02-04 12:27:10,02:00:00,02:00:00,2017.68,1890.22,0.00,1890.22,completed,Generated by seed,True
194,194,305,106,2026-02-15,2026-02-15 19:34:14,2026-02-15 19:34:14,2026-02-16 19:34:14,2026-02-16 19:34:14,2026-02-16 19:34:14,02:00:00,02:00:00,1557.14,1794.46,0.00,1794.46,completed,Generated by seed,True
195,195,305,106,2026-02-25,2026-02-25 20:41:02,2026-02-25 20:41:02,2026-02-26 20:41:02,2026-02-26 20:41:02,2026-02-26 20:41:02,02:00:00,02:00:00,3395.60,3715.03,0.00,3715.03,completed,Generated by seed,True
196,196,305,106,2026-03-23,2026-03-23 17:23:03,2026-03-23 17:23:03,2026-03-24 17:23:03,2026-03-24 17:23:03,2026-03-24 17:23:03,02:00:00,02:00:00,1539.81,1434.86,0.00,1434.86,completed,Generated by seed,True
197,197,306,107,2026-02-02,2026-02-02 01:59:28,2026-02-02 01:59:28,2026-02-03 01:59:28,2026-02-03 01:59:28,2026-02-03 01:59:28,02:00:00,02:00:00,2354.10,2271.87,0.00,2271.87,completed,Generated by seed,True
198,198,306,107,2026-04-01,2026-04-01 13:38:05,2026-04-01 13:38:05,2026-04-02 13:38:05,2026-04-02 13:38:05,2026-04-02 13:38:05,02:00:00,02:00:00,1376.19,1419.68,0.00,1419.68,completed,Generated by seed,True
199,199,307,108,2026-03-08,2026-03-08 13:32:13,2026-03-08 13:32:13,2026-03-09 13:32:13,2026-03-09 13:32:13,2026-03-09 13:32:13,02:00:00,02:00:00,761.34,871.29,0.00,871.29,completed,Generated by seed,True
200,200,308,109,2026-02-18,2026-02-18 04:37:31,2026-02-18 04:37:31,2026-02-19 04:37:31,2026-02-19 04:37:31,2026-02-19 04:37:31,02:00:00,02:00:00,1632.60,1416.19,0.00,1416.19,completed,Generated by seed,True
201,201,308,109,2026-03-28,2026-03-28 15:08:29,2026-03-28 15:08:29,2026-03-29 15:08:29,2026-03-29 15:08:29,2026-03-29 15:08:29,02:00:00,02:00:00,3838.02,3856.99,0.00,3856.99,completed,Generated by seed,True
202,202,309,110,2026-01-31,2026-01-31 15:27:43,2026-01-31 15:27:43,2026-02-01 15:27:43,2026-02-01 15:27:43,2026-02-01 15:27:43,02:00:00,02:00:00,1298.00,1238.37,0.00,1238.37,completed,Generated by seed,True
203,203,309,110,2026-04-02,2026-04-02 00:20:11,2026-04-02 00:20:11,2026-04-03 00:20:11,2026-04-03 00:20:11,2026-04-03 00:20:11,02:00:00,02:00:00,2705.75,2668.71,0.00,2668.71,completed,Generated by seed,True
204,204,309,110,2026-03-31,2026-03-31 19:47:45,2026-03-31 19:47:45,2026-04-01 19:47:45,2026-04-01 19:47:45,2026-04-01 19:47:45,02:00:00,02:00:00,3421.26,3032.90,0.00,3032.90,completed,Generated by seed,True
205,205,310,111,2026-02-03,2026-02-03 01:42:10,2026-02-03 01:42:10,2026-02-04 01:42:10,2026-02-04 01:42:10,2026-02-04 01:42:10,02:00:00,02:00:00,1306.78,1180.19,0.00,1180.19,completed,Generated by seed,True
206,206,310,111,2026-04-05,2026-04-05 01:40:27,2026-04-05 01:40:27,2026-04-06 01:40:27,2026-04-06 01:40:27,2026-04-06 01:40:27,02:00:00,02:00:00,2288.36,2421.87,0.00,2421.87,completed,Generated by seed,True
