id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
2618,1526,5,Cabin air filter replaced; A/C evaporator spray applied.,00:10:32,01:20:00,1.69,0.05,2247.6,2227.94480688042
2619,1526,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:13:29,02:06:00,1.67,0.08,2220.22,2549.611293439809
2620,1527,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:18:11,01:59:00,1.90,0.09,2529.21,2411.0006996601583
2621,1527,5,Cabin air filter replaced; A/C evaporator spray applied.,00:15:01,01:22:00,1.75,0.05,2326.97,2763.9289804315304
3424,960,7,Describe the service...,,04:16:00,3.11,1.00,7767.31,10310.29185597461
3425,960,5,Describe the service...,,05:35:00,5.49,1.50,7326.58,7177.094418938427
3426,960,1,Describe the service...,,04:31:00,3.43,1.00,5149.17,4864.032083873441
2625,1529,5,Quick oil and filter change — standard 4L synthetic oil used.,00:13:57,02:43:00,1.96,0.10,2615.63,2891.6350559940497
2626,1530,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:09,01:25:00,1.84,0.02,2459.14,2285.5416937446125
2627,1530,5,Engine bay wash and basic undercarriage inspection.,00:11:56,02:46:00,2.02,0.06,2695.84,2595.4457428296055
2628,1531,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:08:26,01:40:00,1.19,0.04,1584.97,1578.965349447754
2629,1531,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:21:48,00:45:00,0.95,0.06,1267.27,1420.5324390680412
2631,1532,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:14:45,01:43:00,1.56,0.08,2078.18,2715.3667418431423
2632,1533,5,Cabin air filter replaced; A/C evaporator spray applied.,00:17:15,01:45:00,1.25,0.08,1670.57,1192.2008663722495
2633,1533,5,Tire rotation performed; all four corners swapped per pattern.,00:12:26,01:18:00,1.30,0.09,1731.42,1896.645437996581
2634,1534,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:09:07,02:03:00,2.89,0.04,3848.71,4510.500337410717
2635,1534,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:11:02,03:56:00,3.20,0.04,4269.04,3780.2759657525344
2636,1535,5,Quick oil and filter change — standard 4L synthetic oil used.,00:15:19,01:27:00,1.58,0.04,2108.18,2416.169403494302
2637,1535,5,Cabin air filter replaced; A/C evaporator spray applied.,00:21:05,01:41:00,1.62,0.05,2160.61,2917.399367026484
2638,1536,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:12:02,01:05:00,1.02,0.04,1359.63,1925.2927243836655
2639,1536,5,Quick oil and filter change — standard 4L synthetic oil used.,00:20:39,01:17:00,1.08,0.08,1445.47,1410.3754222732962
114,81,3,Work on Tire Rotation & Balance,00:28:02,01:33:00,1.20,0.53,1918.95,2640.0996534866363
2640,1537,5,Battery terminals cleaned and coated; voltage test passed.,00:22:12,02:39:00,2.34,0.03,3115.84,3391.658768472632
2651,1542,5,Cabin air filter replaced; A/C evaporator spray applied.,00:11:20,01:21:00,1.58,0.07,2108.62,2357.7477545539136
2652,1543,5,Quick oil and filter change — standard 4L synthetic oil used.,00:11:18,01:11:00,1.09,0.04,1449.82,1566.1767582031994
2653,1543,5,Tire rotation performed; all four corners swapped per pattern.,00:18:57,01:24:00,0.95,0.07,1264.45,1080.5571360100894
2654,1544,5,Battery terminals cleaned and coated; voltage test passed.,00:12:10,02:11:00,1.71,0.08,2283.98,2721.1448422737594
2655,1544,5,Windshield wiper blades replaced; washer fluid topped up.,00:07:34,02:44:00,1.97,0.04,2620.28,3196.1349284959724
2656,1545,5,Tire rotation performed; all four corners swapped per pattern.,00:20:31,02:42:00,2.47,0.07,3296.15,3697.762194396071
2657,1545,5,Quick oil and filter change — standard 4L synthetic oil used.,00:09:40,01:57:00,2.15,0.04,2862.95,2677.2884319021555
2658,1546,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:10:04,02:19:00,1.91,0.08,2544.5,2787.169023875923
2659,1546,5,Quick oil and filter change — standard 4L synthetic oil used.,00:07:10,01:54:00,2.02,0.07,2689.22,2431.712907753381
2660,1547,5,Windshield wiper blades replaced; washer fluid topped up.,00:12:08,00:56:00,1.07,0.06,1425.46,1442.4177804490391
2661,1547,5,Windshield wiper blades replaced; washer fluid topped up.,00:15:46,01:18:00,1.17,0.04,1565.38,1226.9259344040981
2662,1548,5,Quick oil and filter change — standard 4L synthetic oil used.,00:05:39,01:58:00,1.49,0.06,1981.68,2146.3490104491884
2663,1548,5,Engine bay wash and basic undercarriage inspection.,00:05:13,02:07:00,1.56,0.09,2083.49,2123.9400551438193
2664,1549,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:16:03,02:50:00,2.87,0.06,3826.6,3122.7090193378417
2665,1549,5,Engine bay wash and basic undercarriage inspection.,00:11:26,03:18:00,2.69,0.06,3587.78,3491.4031667621507
2666,1550,5,Cabin air filter replaced; A/C evaporator spray applied.,00:18:42,00:50:00,0.91,0.04,1207.14,1070.9357649369738
2667,1550,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:18:30,00:45:00,0.90,0.03,1197.48,1051.324916543354
2668,1551,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:05:03,02:31:00,2.16,0.07,2881.43,3534.1136432232297
2669,1551,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:06:34,02:45:00,2.23,0.07,2971.65,3033.7003412808185
2670,1552,5,Quick oil and filter change — standard 4L synthetic oil used.,00:06:29,02:40:00,2.34,0.09,3125.35,3441.4368098174054
2671,1552,5,Quick oil and filter change — standard 4L synthetic oil used.,00:22:19,02:27:00,2.22,0.09,2959.06,3040.0829932652414
2672,1553,5,Battery terminals cleaned and coated; voltage test passed.,00:18:22,03:20:00,2.47,0.05,3294.31,3430.32067885792
2675,1554,5,Tire rotation performed; all four corners swapped per pattern.,00:04:42,00:58:00,1.23,0.06,1642.93,2326.3593292677774
2676,1555,5,Cabin air filter replaced; A/C evaporator spray applied.,00:11:13,03:05:00,2.44,0.06,3250.27,4216.850772128767
2677,1555,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:17:28,02:07:00,2.45,0.07,3270.98,3835.7982781471587
2678,1556,5,Windshield wiper blades replaced; washer fluid topped up.,00:05:19,01:26:00,0.97,0.06,1297.94,1491.2410446711128
2679,1556,5,Tire rotation performed; all four corners swapped per pattern.,00:05:29,00:40:00,0.90,0.06,1206.64,1770.1948147721364
2680,1557,5,Windshield wiper blades replaced; washer fluid topped up.,00:17:12,01:53:00,1.86,0.09,2480.93,3249.2745976363485
2681,1557,5,Quick oil and filter change — standard 4L synthetic oil used.,00:21:31,01:49:00,1.54,0.10,2053.46,1811.059628809546
2682,1558,5,Battery terminals cleaned and coated; voltage test passed.,00:15:21,01:17:00,1.39,0.07,1857.81,2216.1138415343785
2683,1558,5,Engine bay wash and basic undercarriage inspection.,00:16:28,01:50:00,1.36,0.09,1807.7,2265.2962599168313
2684,1559,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:21:50,01:18:00,0.97,0.10,1289.6,1318.5589858702795
2685,1559,5,Battery terminals cleaned and coated; voltage test passed.,00:11:11,00:55:00,0.92,0.08,1222.94,1644.2031385002692
2689,1561,5,Cabin air filter replaced; A/C evaporator spray applied.,00:05:14,01:03:00,0.93,0.06,1241.56,1355.780242812552
2690,1562,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:20:20,02:14:00,1.82,0.03,2432.5,2764.809681108568
2691,1562,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:14:31,01:46:00,1.57,0.05,2097.03,2102.2129794981765
2692,1563,5,Cabin air filter replaced; A/C evaporator spray applied.,00:15:34,02:21:00,2.81,0.03,3746.01,3022.307303370389
2693,1563,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:11:33,02:50:00,2.61,0.04,3478.9,3056.557992904132
2694,1564,5,Cabin air filter replaced; A/C evaporator spray applied.,00:22:14,02:39:00,2.64,0.09,3524.5,3419.4544706233137
2695,1564,5,Tire pressure adjusted to manufacturer spec; tread depth recorded.,00:17:22,02:49:00,2.76,0.06,3676.14,4456.005813367872
2696,1565,5,Engine bay wash and basic undercarriage inspection.,00:18:58,03:02:00,2.64,0.06,3514.19,3476.784187262182
2697,1565,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:17:21,01:55:00,2.65,0.03,3526.99,4020.5477013416466
2698,1566,5,Tire rotation performed; all four corners swapped per pattern.,00:07:30,01:11:00,1.08,0.06,1444.37,1515.9599797939816
2699,1566,5,Cabin air filter replaced; A/C evaporator spray applied.,00:17:22,00:33:00,0.90,0.06,1206.21,1139.8830146073265
2700,1567,5,Cabin air filter replaced; A/C evaporator spray applied.,00:17:17,03:25:00,2.81,0.08,3753.19,4395.562202053016
2701,1567,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:20:36,02:56:00,2.42,0.04,3225.42,2578.619464289399
2702,1568,5,Quick oil and filter change — standard 4L synthetic oil used.,00:15:31,02:48:00,2.61,0.09,3482.11,3870.387316451413
2703,1568,5,Cabin air filter replaced; A/C evaporator spray applied.,00:11:10,03:06:00,2.44,0.04,3254.38,3559.9907434526112
2704,1569,5,"All fluid levels checked and topped up: coolant, brake, power steering.",00:19:49,02:16:00,2.57,0.04,3427.62,4143.38512298503
2705,1569,5,Windshield wiper blades replaced; washer fluid topped up.,00:16:32,03:33:00,2.93,0.08,3903.5,4865.416084409395
115,81,1,Work on Oil Change,01:08:18,02:07:00,2.16,1.19,3243.58,4136.252117422159
116,82,4,Work on Wheel Alignment,00:55:07,02:58:00,2.50,0.96,2997.72,3507.1635775538293
117,83,5,Work on Engine Diagnostics,01:33:12,04:18:00,2.93,1.54,3905.45,4214.20354907584
118,83,3,Work on Tire Rotation & Balance,00:30:46,01:11:00,1.12,0.59,1788.05,1687.1545025378762
119,84,2,Work on Brake Pad Replacement,02:07:34,03:04:00,3.58,1.82,6270.72,6000.247089055077
120,85,3,Work on Tire Rotation & Balance,00:28:28,01:00:00,1.01,0.46,1609.09,1598.0235397899783
121,86,4,Work on Wheel Alignment,01:02:53,03:36:00,3.19,1.01,3822.76,4770.279461158761
122,87,2,Work on Brake Pad Replacement,01:52:47,09:12:00,6.81,2.05,11915.82,10914.515298947663
123,88,2,Work on Brake Pad Replacement,02:14:48,06:35:00,6.84,1.92,11974.53,15235.311181669245
124,88,2,Work on Brake Pad Replacement,01:52:57,07:27:00,6.81,2.37,11923.67,13153.803222611394
125,88,3,Work on Tire Rotation & Balance,00:31:46,01:46:00,1.68,0.55,2689.54,3136.4402922152326
126,89,3,Work on Tire Rotation & Balance,00:30:54,01:36:00,1.56,0.54,2500.12,3124.824595977263
127,89,6,Work on Battery Testing & Replacement,00:28:59,02:02:00,1.68,0.51,15111.23,17275.133584077063
128,90,6,Work on Battery Testing & Replacement,00:27:25,01:25:00,1.63,0.60,14694.31,18414.670913447775
129,91,1,Work on Oil Change,01:10:03,03:02:00,2.51,1.13,3771.66,4006.9945465335127
130,91,8,Work on Transmission Fluid Flush,01:54:57,04:44:00,4.82,2.06,9642.01,11658.775900776229
131,91,7,Work on A/C System Recharge,01:07:56,02:25:00,2.47,0.99,6184.58,5531.263129752606
132,92,7,Work on A/C System Recharge,01:09:53,03:28:00,2.52,1.17,6298.78,5598.964616579316
133,93,4,Work on Wheel Alignment,01:11:06,02:13:00,1.47,1.08,1767.44,1960.1161680866533
134,94,3,Work on Tire Rotation & Balance,00:30:49,01:03:00,0.73,0.54,1171.54,1121.4426659290727
135,95,1,Work on Oil Change,01:07:24,03:04:00,2.38,1.09,3564.82,3775.63930215533
136,95,5,Work on Engine Diagnostics,01:42:02,04:30:00,3.56,1.68,4749.28,5007.969496295685
137,96,4,Work on Wheel Alignment,00:54:34,02:18:00,2.09,1.11,2505.63,2307.5933902043084
138,96,5,Work on Engine Diagnostics,01:24:32,02:31:00,3.04,1.63,4050.92,3470.805349608682
139,97,7,Work on A/C System Recharge,01:03:53,02:19:00,2.42,1.10,6053.04,6790.766446466744
140,97,1,Work on Oil Change,00:57:16,02:41:00,2.24,0.95,3366.3,4132.139608325898
141,98,5,Work on Engine Diagnostics,01:36:42,03:11:00,2.96,1.48,3950.66,4680.41679414091
142,99,8,Work on Transmission Fluid Flush,02:00:13,04:22:00,4.78,2.26,9554.13,12532.723649832387
143,99,1,Work on Oil Change,01:06:51,02:45:00,2.19,1.05,3281.66,3694.38984172167
144,100,4,Work on Wheel Alignment,01:11:33,02:13:00,1.76,1.02,2111.76,2338.7092385551646
145,101,1,Work on Oil Change,01:11:36,02:15:00,1.82,0.98,2728.13,3518.097079098291
146,101,4,Work on Wheel Alignment,00:58:39,02:32:00,1.69,0.96,2026.49,2021.918191463633
147,102,3,Work on Tire Rotation & Balance,00:32:41,01:34:00,1.08,0.45,1734.38,1936.1118552406178
148,103,1,Work on Oil Change,01:09:15,02:56:00,2.31,1.20,3471.31,4100.316813751084
149,104,5,Work on Engine Diagnostics,01:41:44,03:23:00,3.27,1.70,4353.77,4673.329419503658
3522,474,1,Describe the service...,,02:42:00,2.16,1.00,3240.06,2622.3022166981755
150,104,2,Work on Brake Pad Replacement,01:53:10,05:10:00,4.33,2.15,7576.56,6764.008662289664
151,105,3,Work on Tire Rotation & Balance,00:33:28,00:54:00,1.14,0.57,1829.19,1952.5992627439873
152,105,5,Work on Engine Diagnostics,01:36:06,04:55:00,3.37,1.38,4496.87,5738.972350513553
153,106,5,Work on Engine Diagnostics,01:21:32,03:25:00,3.36,1.59,4478.98,5835.0867712723175
154,107,1,Work on Oil Change,01:06:49,01:48:00,2.29,1.09,3431.11,4284.111769440106
155,107,8,Work on Transmission Fluid Flush,02:12:05,05:17:00,3.95,2.21,7901.95,10097.155710793155
156,108,7,Work on A/C System Recharge,01:06:59,01:57:00,2.32,1.07,5803.51,7072.069075421101
157,109,4,Work on Wheel Alignment,01:06:29,02:40:00,2.11,1.12,2530.01,3192.106154092818
424,297,1,Work on Oil Change,00:59:08,02:46:00,2.52,0.98,3775.21,3892.6048535772834
158,109,4,Work on Wheel Alignment,01:09:33,02:23:00,2.23,1.17,2676.77,3024.826110676389
159,109,3,Work on Tire Rotation & Balance,00:28:30,00:42:00,1.00,0.48,1599.39,2012.9009697589845
160,110,6,Work on Battery Testing & Replacement,00:29:33,01:46:00,1.24,0.48,11120.31,11470.810031772862
161,111,3,Work on Tire Rotation & Balance,00:34:05,01:15:00,0.96,0.55,1528.8,1244.4044530050692
162,112,3,Work on Tire Rotation & Balance,00:34:36,01:24:00,1.10,0.50,1754.03,1952.7171044998854
163,112,4,Work on Wheel Alignment,01:07:53,02:33:00,2.40,0.93,2885.2,3163.5667915749336
164,113,2,Work on Brake Pad Replacement,01:58:31,05:42:00,5.01,2.35,8763.05,10406.081936215347
165,113,4,Work on Wheel Alignment,01:03:36,02:57:00,2.35,0.91,2825.99,3140.955447803883
166,114,4,Work on Wheel Alignment,01:04:45,03:01:00,2.24,1.14,2683.69,3579.4308546883267
167,114,3,Work on Tire Rotation & Balance,00:29:04,01:01:00,1.05,0.58,1680.93,1426.7555748895595
168,115,5,Work on Engine Diagnostics,01:27:31,03:06:00,3.13,1.75,4175.55,4957.615759441162
169,116,3,Work on Tire Rotation & Balance,00:29:04,00:39:00,0.67,0.53,1070.13,1071.0356735016746
170,116,2,Work on Brake Pad Replacement,02:18:04,03:23:00,3.17,1.91,5554.7,5382.897591974433
171,117,3,Work on Tire Rotation & Balance,00:32:49,01:04:00,1.03,0.58,1647.44,1826.3826724917703
172,117,3,Work on Tire Rotation & Balance,00:34:16,01:13:00,1.09,0.50,1748.26,1981.7278907282393
173,118,6,Work on Battery Testing & Replacement,00:31:48,01:42:00,1.11,0.59,9958.52,11229.292651245638
174,119,7,Work on A/C System Recharge,01:01:33,02:38:00,2.19,1.00,5479.24,4982.230611921413
175,119,4,Work on Wheel Alignment,01:10:20,01:46:00,2.20,0.99,2638.12,2733.058773883229
176,120,1,Work on Oil Change,01:09:42,02:21:00,2.47,1.16,3704.92,4571.484122227624
177,121,4,Work on Wheel Alignment,00:59:39,02:43:00,2.08,1.04,2499.85,2400.3999491172453
178,121,1,Work on Oil Change,00:55:19,02:23:00,2.34,1.10,3515.25,3148.4879999490395
179,122,2,Work on Brake Pad Replacement,01:51:52,05:01:00,4.42,1.99,7737.33,7005.840479112468
180,123,2,Work on Brake Pad Replacement,01:55:50,02:16:00,2.44,2.37,4273.98,5030.465891598848
181,124,3,Work on Tire Rotation & Balance,00:35:34,00:45:00,0.53,0.47,853.6,845.4563754669134
182,125,2,Work on Brake Pad Replacement,02:07:47,04:30:00,5.76,2.34,10076.97,12790.38058533216
183,126,4,Work on Wheel Alignment,01:07:05,02:28:00,2.55,0.93,3062.09,3071.2265211301665
184,127,4,Work on Wheel Alignment,01:08:03,01:29:00,1.29,1.15,1543.25,1815.9029359916071
185,128,6,Work on Battery Testing & Replacement,00:34:10,01:45:00,1.69,0.55,15225.63,19446.770238501646
186,129,1,Work on Oil Change,01:06:03,02:21:00,2.66,1.11,3989.64,4603.225651198296
187,130,8,Work on Transmission Fluid Flush,02:06:48,05:16:00,6.14,2.34,12289.92,11500.80942257352
188,131,7,Work on A/C System Recharge,00:55:46,02:23:00,2.32,1.16,5800.95,6692.20051451838
190,133,3,Work on Tire Rotation & Balance,00:29:04,01:20:00,1.12,0.47,1791.3,1776.275295888344
191,134,4,Work on Wheel Alignment,01:02:45,02:23:00,2.20,1.02,2645.28,2564.9385964644775
192,134,4,Work on Wheel Alignment,01:05:41,03:10:00,2.46,1.19,2946.76,3210.2986298639107
193,135,6,Work on Battery Testing & Replacement,00:33:14,01:17:00,1.07,0.57,9613.15,9050.903064190315
194,136,3,Work on Tire Rotation & Balance,00:34:14,00:34:00,0.65,0.46,1042.15,1052.227940130844
195,137,3,Work on Tire Rotation & Balance,00:27:06,00:53:00,0.81,0.57,1294.9,1540.986488141274
196,138,5,Work on Engine Diagnostics,01:41:14,02:45:00,3.21,1.72,4275.28,4243.308326602553
197,139,1,Work on Oil Change,01:12:00,04:04:00,3.28,1.13,4920.98,5640.453928380051
198,140,3,Work on Tire Rotation & Balance,00:29:05,00:40:00,0.57,0.54,907.31,885.9379244207428
199,140,3,Work on Tire Rotation & Balance,00:27:49,01:03:00,0.64,0.58,1016.26,1068.545943529236
200,141,7,Work on A/C System Recharge,01:05:53,00:59:00,1.28,1.18,3206.8,3631.146712587445
201,142,4,Work on Wheel Alignment,01:08:18,01:54:00,1.28,1.05,1537.35,1814.1658191868933
202,142,7,Work on A/C System Recharge,00:54:50,00:58:00,1.06,0.92,2655.6,3137.067886823327
203,142,7,Work on A/C System Recharge,00:54:09,01:21:00,1.11,0.90,2770.85,2880.8930075525914
204,143,3,Work on Tire Rotation & Balance,00:31:00,00:58:00,0.54,0.51,858.09,1181.5994568081867
