id,job_order_id,job_order_service_id,purchase_order_id,status,part_number,description,quantity,retail_unit_price,total_retail_amount,supplier_unit_cost,is_oem,tier
352,75,,,received,,Thermostat,1,800.00,800.00,560.00,false,replacement
353,75,,,received,,Valve Cover Gasket,1,750.00,750.00,525.00,false,replacement
354,75,,,received,,Engine Coolant,8,200.00,1600.00,140.00,false,standard
355,75,,,received,,Engine Oil,6,550.00,3300.00,385.00,false,standard
356,75,,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
357,75,,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
358,75,,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
359,75,,,received,,Silicone,2,250.00,500.00,175.00,false,replacement
360,75,,,received,,Copper Spray,1,1200.00,1200.00,840.00,false,replacement
361,75,,,received,,Intake Gasket,1,550.00,550.00,385.00,false,replacement
362,75,,,received,,Valve Seal,6,150.00,900.00,105.00,false,replacement
363,77,,,received,,Engine Oil,5,400.00,2000.00,280.00,false,standard
364,77,,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
365,77,,,received,,Air Filter,1,450.00,450.00,315.00,false,replacement
366,77,,,received,,Cabin Filter,1,400.00,400.00,280.00,false,replacement
367,79,219,,received,,Injector Seal,4,350.00,1400.00,245.00,false,replacement
368,79,219,,received,,Injector Seal,4,350.00,1400.00,245.00,false,replacement
369,79,219,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
370,79,219,,received,,Fuel Filter,1,350.00,350.00,245.00,false,replacement
371,79,219,,received,,Air Filter,1,450.00,450.00,315.00,false,replacement
372,79,219,,received,,Brake Pads,1,1350.00,1350.00,945.00,false,replacement
373,79,219,,received,,Injector O-ring,4,550.00,2200.00,385.00,false,replacement
374,79,219,,received,,Injector Washer,4,450.00,1800.00,315.00,false,replacement
375,79,219,,received,,Timing Belt,1,2700.00,2700.00,1890.00,false,replacement
376,79,219,,received,,Timing Belt,1,1500.00,1500.00,1050.00,false,replacement
377,80,225,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
378,80,225,,received,,Engine Oil,8,400.00,3200.00,280.00,false,standard
379,80,225,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
380,80,225,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
381,80,225,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
382,80,225,,received,,Ws ATF,1,2200.00,2200.00,1540.00,false,replacement
383,80,225,,received,,Silacone,1,250.00,250.00,175.00,false,replacement
384,80,225,,received,,Transmission Filter,1,2500.00,2500.00,1750.00,false,replacement
385,81,226,,received,,Pressure Plate,1,6000.00,6000.00,4200.00,false,replacement
386,81,226,,received,,Clutch Disc,1,4200.00,4200.00,2940.00,false,replacement
387,81,226,,received,,Release Bearing,1,1250.00,1250.00,875.00,false,replacement
388,81,226,,received,,Pivot,1,250.00,250.00,175.00,false,replacement
389,81,226,,received,,Crankshaft Oil Seal,1,850.00,850.00,595.00,false,replacement
390,82,231,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
391,82,231,,received,,Stabilizer Link,2,1200.00,2400.00,840.00,false,replacement
392,82,231,,received,,Engine Oil,8,350.00,2800.00,245.00,false,standard
393,82,231,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
394,82,231,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
395,82,231,,received,,Air Filter,1,2200.00,2200.00,1540.00,true,original
396,82,231,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
397,82,231,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
398,83,232,,received,,Silicone,1,250.00,250.00,175.00,false,replacement
399,83,232,,received,,Valve Gasket,1,1500.00,1500.00,1050.00,true,original
400,85,,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
401,85,,,received,,Cvtf,1,1800.00,1800.00,1260.00,false,replacement
402,85,,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
403,86,240,,received,,Pitman Arm,1,900.00,900.00,630.00,false,replacement
404,86,240,,received,,Suspension Bushing,1,800.00,800.00,560.00,false,replacement
405,86,240,,received,,Handbrake Cable,1,2500.00,2500.00,1750.00,false,replacement
406,87,244,,received,,Engine Oil,4,350.00,1400.00,245.00,false,standard
407,87,244,,received,,Cvtf,1,2200.00,2200.00,1540.00,false,replacement
408,87,244,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
409,87,244,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
410,87,244,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
411,87,244,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
412,88,248,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
413,88,248,,received,,Cvtf,1,3500.00,3500.00,2450.00,false,replacement
414,88,248,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
415,88,248,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
416,88,248,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
417,88,248,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
418,90,250,,received,,Timing Belt,1,4500.00,4500.00,3150.00,false,replacement
419,90,250,,received,,Belt Tensioner,1,800.00,800.00,560.00,false,replacement
420,90,250,,received,,Tensioner Adjuster,1,2700.00,2700.00,1890.00,false,replacement
421,90,250,,received,,Water Pump,1,3000.00,3000.00,2100.00,false,replacement
422,90,250,,received,,Water Inlet,1,2500.00,2500.00,1750.00,false,replacement
423,90,250,,received,,Engine Coolant,4,200.00,800.00,140.00,false,standard
424,90,250,,received,,Axle Oil Seal,1,850.00,850.00,595.00,false,replacement
425,90,250,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
426,90,250,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
427,90,250,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
428,90,250,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
429,90,250,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
430,90,250,,received,,Stabilizer Link,2,1200.00,2400.00,840.00,false,replacement
431,90,250,,received,,Valve Cover Gasket,1,750.00,750.00,525.00,false,replacement
432,91,252,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
433,91,252,,received,,Oil Filter,1,700.00,700.00,490.00,false,replacement
434,91,252,,received,,Air Filter,1,1700.00,1700.00,1190.00,true,original
435,91,252,,received,,Fuel Filter,1,750.00,750.00,525.00,false,replacement
436,91,252,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
437,92,260,,received,,Timing Belt,1,4350.00,4350.00,3045.00,false,replacement
438,92,260,,received,,Belt Tensioner,1,650.00,650.00,455.00,false,replacement
439,92,260,,received,,Water Pump,1,3000.00,3000.00,2100.00,false,replacement
440,92,260,,received,,Water Inlet,1,2500.00,2500.00,1750.00,false,replacement
441,92,260,,received,,Engine Coolant,4,175.00,700.00,122.50,false,standard
442,92,260,,received,,Axle Oil Seal,1,850.00,850.00,595.00,false,replacement
443,92,260,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
444,92,260,,received,,Cabin Filter,1,550.00,550.00,385.00,false,replacement
445,92,260,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
446,92,260,,received,,Tier Rod Bar,2,1200.00,2400.00,840.00,false,replacement
447,92,260,,received,,Tier Rod End,2,1200.00,2400.00,840.00,false,replacement
448,92,260,,received,,Stabilizer Link,2,1250.00,2500.00,875.00,false,replacement
449,92,260,,received,,Valve Cover Gasket,1,750.00,750.00,525.00,false,replacement
450,93,262,,received,,Oil Filter,1,750.00,750.00,525.00,false,replacement
451,93,262,,received,,Engine Oil,8,350.00,2800.00,245.00,false,standard
452,93,262,,received,,Fuel Filter,1,1800.00,1800.00,1260.00,false,replacement
453,93,262,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
454,93,262,,received,,Air Filter,1,850.00,850.00,595.00,false,replacement
455,94,264,,received,,A/C Evaporator,1,11500.00,11500.00,8050.00,false,replacement
456,94,264,,received,,A/C Expansion Valve,1,2500.00,2500.00,1750.00,false,replacement
457,94,264,,received,,A/C Filter Drier,1,800.00,800.00,560.00,false,replacement
458,95,265,,received,,Valve Cover Gasket,1,650.00,650.00,455.00,false,replacement
459,96,266,,received,,Suspension Bushing,2,550.00,1100.00,385.00,false,replacement
460,96,266,,received,,Suspension Arm Assy,2,1800.00,3600.00,1260.00,false,replacement
461,97,271,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
462,97,271,,received,,Oil Filter,1,450.00,450.00,315.00,false,replacement
463,97,271,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
464,97,271,,received,,Cabin Filter,1,450.00,450.00,315.00,false,replacement
465,97,271,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
466,97,271,,received,,Fuel Filter,1,650.00,650.00,455.00,false,replacement
467,97,271,,received,,EGR,1,12500.00,12500.00,8750.00,false,replacement
468,98,273,,received,,Pressure Plat,1,4200.00,4200.00,2940.00,false,replacement
469,98,273,,received,,Clutch Disc,1,2900.00,2900.00,2030.00,false,replacement
470,98,273,,received,,Merge Bearing,1,1200.00,1200.00,840.00,false,replacement
471,98,273,,received,,Pivot,1,300.00,300.00,210.00,false,replacement
472,98,273,,received,,Valve Cover,1,650.00,650.00,455.00,false,replacement
473,98,273,,received,,Gear / Differential Oil,2,500.00,1000.00,350.00,false,standard
474,99,274,,received,,Overhauling Gasket Set,1,2000.00,2000.00,1400.00,false,replacement
475,99,274,,received,,Timing Belt,1,1250.00,1250.00,875.00,false,replacement
476,99,274,,received,,Balancer,1,1500.00,1500.00,1050.00,false,replacement
477,99,274,,received,,Tensioner,1,1500.00,1500.00,1050.00,false,replacement
478,99,274,,received,,Engine Oil,4,400.00,1600.00,280.00,false,standard
479,99,274,,received,,Oil Filter,1,250.00,250.00,175.00,false,replacement
480,99,274,,received,,Thermostat,1,1200.00,1200.00,840.00,false,replacement
481,100,278,,received,,Spark Plug,4,450.00,1800.00,315.00,false,replacement
482,100,278,,received,,Shock Mounting,2,950.00,1900.00,665.00,false,replacement
483,100,278,,received,,CV Joint,2,1750.00,3500.00,1225.00,false,replacement
484,100,278,,received,,Engine / Transmission Support,2,1550.00,3100.00,1085.00,false,replacement
485,101,284,,received,,Upper Suspension,2,1600.00,3200.00,1120.00,false,replacement
486,101,284,,received,,Tie Rod End,2,1100.00,2200.00,770.00,false,replacement
487,101,284,,received,,Tie Rod End,2,900.00,1800.00,630.00,false,replacement
488,101,284,,received,,Stabilizer Link,2,900.00,1800.00,630.00,false,replacement
489,101,284,,received,,Lateral Link,2,950.00,1900.00,665.00,false,replacement
490,101,284,,received,,Stabilizer Clamp,2,450.00,900.00,315.00,false,replacement
491,102,286,,received,,Engine Coolant,6,175.00,1050.00,122.50,false,standard
492,103,288,,received,,Engine Coolant,6,175.00,1050.00,122.50,false,standard
493,104,289,,received,,Rack in Pinion Assy,1,9000.00,9000.00,6300.00,false,replacement
494,105,291,,received,,Rack and Pinion Assy,1,9000.00,9000.00,6300.00,false,replacement
495,107,294,,received,,Rack N Pinion Assy,1,9000.00,9000.00,6300.00,false,replacement
496,107,294,,received,,Rebushing Rack N Pinion,1,4500.00,4500.00,3150.00,false,replacement
497,108,298,,received,,Air Filter,1,2650.00,2650.00,1855.00,true,original
498,108,298,,received,,Brake Pads,1,13200.00,13200.00,9240.00,false,replacement
499,108,298,,received,,Engine Oil,7,400.00,2800.00,280.00,false,standard
500,108,298,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
501,108,298,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
502,108,298,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
503,108,298,,received,,Fender Liner,1,1800.00,1800.00,1260.00,false,replacement
504,109,300,,received,,Steering Pump,1,4800.00,4800.00,3360.00,false,replacement
505,109,300,,received,,Power Steering Fluid,1,400.00,400.00,280.00,false,standard
506,110,302,,received,,Brake Pads,1,4700.00,4700.00,3290.00,false,replacement
507,110,302,,received,,Automatic Transmission Fluid (ATF),1,1000.00,1000.00,700.00,false,standard
508,110,302,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
509,110,302,,received,,Oil Filter,1,550.00,550.00,385.00,false,replacement
510,111,,,received,,Shock Mounting,2,2000.00,4000.00,1400.00,false,replacement
511,111,,,received,,Shock Absorber,2,3500.00,7000.00,2450.00,false,replacement
512,112,304,,received,,Assy. Differential,1,55000.00,55000.00,38500.00,false,replacement
513,112,304,,received,,Gear / Differential Oil,3,400.00,1200.00,280.00,false,standard
514,113,,,received,,Water Pump,1,2800.00,2800.00,1960.00,false,replacement
515,115,309,,received,,Cabin Filter,1,600.00,600.00,420.00,false,replacement
516,115,309,,received,,Oil Filter,1,600.00,600.00,420.00,false,replacement
517,115,309,,received,,Brake Pads,1,1450.00,1450.00,1015.00,false,replacement
518,115,309,,received,,Engine Oil,8,450.00,3600.00,315.00,false,standard
519,115,309,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
520,115,309,,received,,Air Filter,1,650.00,650.00,455.00,false,replacement
521,117,318,,received,,Engine Oil,5,400.00,2000.00,280.00,false,standard
522,117,318,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
523,117,318,,received,,Cabin Filter,1,650.00,650.00,455.00,false,replacement
524,117,318,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
525,117,318,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
526,117,318,,received,,Spark Plug,4,400.00,1600.00,280.00,false,replacement
527,117,318,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
528,118,322,,received,,Engine Oil,5,400.00,2000.00,280.00,false,standard
529,118,322,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
530,118,322,,received,,Cabin Filter,1,650.00,650.00,455.00,false,replacement
531,118,322,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
532,118,322,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
533,118,322,,received,,Sparkplug,4,400.00,1600.00,280.00,false,replacement
534,118,322,,received,,Brake Fluid,1,300.00,300.00,210.00,false,standard
535,118,322,,received,,Brake Pads,1,1500.00,1500.00,1050.00,false,replacement
536,118,322,,received,,Engine Coolant,1,350.00,350.00,245.00,false,standard
537,119,,,received,,Drive / Fan Belt,2,550.00,1100.00,385.00,false,replacement
538,119,,,received,,Drive / Fan Belt,1,450.00,450.00,315.00,false,replacement
539,119,,,received,,Reverse Switch,1,950.00,950.00,665.00,false,replacement
540,120,331,,received,,Upper Suspension,1,4500.00,4500.00,3150.00,false,replacement
541,120,331,,received,,Tie Rod End,2,1200.00,2400.00,840.00,false,replacement
542,120,331,,received,,Pitman Bar,2,1200.00,2400.00,840.00,false,replacement
543,120,331,,received,,Brake Pads,1,1500.00,1500.00,1050.00,false,replacement
544,120,331,,received,,Fuel Filter,1,450.00,450.00,315.00,false,replacement
545,120,331,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
546,120,331,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
547,120,331,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
548,120,331,,received,,Engine Oil,9,400.00,3600.00,280.00,false,standard
549,120,331,,received,,Brake Shoe,1,2500.00,2500.00,1750.00,false,replacement
550,120,331,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
551,121,332,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
552,121,332,,received,,Air Filter,1,450.00,450.00,315.00,false,replacement
553,122,342,,received,,Upper Suspension,1,4300.00,4300.00,3010.00,false,replacement
554,122,342,,received,,Tie Rod End,2,1100.00,2200.00,770.00,false,replacement
555,122,342,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
556,122,342,,received,,Brake Pads,1,1400.00,1400.00,980.00,false,replacement
557,122,342,,received,,Fuel Filter,1,500.00,500.00,350.00,false,replacement
558,122,342,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
559,122,342,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
560,122,342,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
561,122,342,,received,,Brake Shoe,1,2300.00,2300.00,1610.00,false,replacement
562,122,342,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
563,122,342,,received,,Engine Oil,9,370.00,3330.00,259.00,false,standard
564,122,342,,received,,Drive / Fan Belt,1,2300.00,2300.00,1610.00,false,replacement
565,123,343,,received,,Auxiliary Fan / Blower Motor,1,2800.00,2800.00,1960.00,false,replacement
566,124,345,,received,,Steering Pump,1,4800.00,4800.00,3360.00,false,replacement
567,124,345,,received,,Power Steering Fluid,1,400.00,400.00,280.00,false,standard
568,124,345,,received,,Engine Oil,9,450.00,4050.00,315.00,false,standard
569,124,345,,received,,Air Filter,1,750.00,750.00,525.00,false,replacement
570,124,345,,received,,Oil Filter,1,650.00,650.00,455.00,false,replacement
571,125,354,,received,,Upper Suspension,1,4300.00,4300.00,3010.00,false,replacement
572,125,354,,received,,Tie Rod End,2,1100.00,2200.00,770.00,false,replacement
573,125,354,,received,,Tie Rod End,2,1150.00,2300.00,805.00,false,replacement
574,125,354,,received,,Brake Pads,1,1400.00,1400.00,980.00,false,replacement
575,125,354,,received,,Fuel Filter,1,500.00,500.00,350.00,false,replacement
576,125,354,,received,,Air Filter,1,700.00,700.00,490.00,false,replacement
577,125,354,,received,,Cabin Filter,1,350.00,350.00,245.00,false,replacement
578,125,354,,received,,Oil Filter,1,350.00,350.00,245.00,false,replacement
579,125,354,,received,,Brake Shoe,1,2200.00,2200.00,1540.00,false,replacement
580,125,354,,received,,Brake Cleaner,1,250.00,250.00,175.00,false,standard
581,125,354,,received,,Engine Oil,9,370.00,3330.00,259.00,false,standard
582,126,356,,received,,Steering Pump,1,4800.00,4800.00,3360.00,false,replacement
583,126,356,,received,,Power Steering Fluid,1,400.00,400.00,280.00,false,standard
