id,job_order_id,service_id,description_of_work,estimated_duration,actual_duration,estimated_hours,actual_hours,estimated_amount,actual_amount
319,118,1,Change Oil,00:45:00,00:43:12,0.75,0.72,650,650
320,118,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:51:00,1.50,1.85,600,600
321,118,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:25:12,2.00,2.42,1500,1500
322,118,12,Replace Spark Plugs,00:30:00,00:34:48,0.50,0.58,200,200
323,120,18,Wheel Alignment,01:00:00,01:10:12,1.00,1.17,2800,2800
324,120,22,Replace Suspension Bushing,02:30:00,02:12:00,2.50,2.20,2000,2000
325,120,23,Replace Tie Rod End,01:00:00,01:05:24,1.00,1.09,500,500
326,120,23,Replace Tie Rod End,01:00:00,00:53:24,1.00,0.89,500,500
327,120,1,Change Oil,00:45:00,00:54:00,0.75,0.90,850,850
328,120,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:05:24,2.00,2.09,2500,2500
329,120,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:52:12,2.00,1.87,2000,2000
330,120,15,Replace Brake Shoes,01:00:00,01:04:12,1.00,1.07,1200,1200
331,120,3,Replace Fuel Filter,00:45:00,00:50:24,0.75,0.84,550,550
332,121,1,Change Oil,00:45:00,00:43:12,0.75,0.72,650,650
333,122,18,Wheel Alignment,01:00:00,00:54:36,1.00,0.91,2800,2800
334,122,22,Replace Suspension Bushing,02:30:00,02:10:12,2.50,2.17,2000,2000
335,122,23,Replace Tie Rod End,01:00:00,01:02:24,1.00,1.04,500,500
336,122,23,Replace Tie Rod End,01:00:00,01:00:36,1.00,1.01,500,500
337,122,1,Change Oil,00:45:00,00:43:48,0.75,0.73,850,850
338,122,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:27:00,2.00,2.45,2500,2500
339,122,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:11:24,2.00,2.19,2000,2000
340,122,15,Replace Brake Shoes,01:00:00,01:10:48,1.00,1.18,1200,1200
341,122,3,Replace Fuel Filter,00:45:00,00:55:48,0.75,0.93,550,550
342,122,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:54:36,1.00,0.91,850,850
343,123,42,Replace Auxiliary Fan / Motor,01:00:00,00:58:12,1.00,0.97,1500,1500
344,124,35,Power Steering Pump Overhaul / Replacement,02:00:00,02:13:48,2.00,2.23,1800,1800
345,124,1,Change Oil,00:45:00,00:40:48,0.75,0.68,650,650
346,125,18,Wheel Alignment,01:00:00,01:09:36,1.00,1.16,2800,2800
347,125,22,Replace Suspension Bushing,02:30:00,02:23:24,2.50,2.39,2000,2000
348,125,23,Replace Tie Rod End,01:00:00,00:54:36,1.00,0.91,1000,1000
349,125,1,Change Oil,00:45:00,00:54:00,0.75,0.90,850,850
350,125,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:54:36,2.00,1.91,2500,2500
351,125,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:42:36,2.00,1.71,2000,2000
352,125,15,Replace Brake Shoes,01:00:00,01:00:36,1.00,1.01,1200,1200
353,125,3,Replace Fuel Filter,00:45:00,00:53:24,0.75,0.89,550,550
354,125,32,Replace CV Joint,01:30:00,01:39:00,1.50,1.65,850,850
355,126,35,Power Steering Pump Overhaul / Replacement,02:00:00,01:46:48,2.00,1.78,1800,1800
356,126,1,Change Oil,00:45:00,00:48:36,0.75,0.81,650,650
357,127,13,Brake Service & Cleaning,01:15:00,01:28:48,1.25,1.48,800,800
358,127,1,Change Oil,00:45:00,00:41:24,0.75,0.69,650,650
359,127,31,Replace Wheel Bearing,01:30:00,01:24:36,1.50,1.41,800,800
360,127,3,Replace Fuel Filter,00:45:00,00:49:48,0.75,0.83,550,550
361,128,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,600,600
362,128,22,Replace Suspension Bushing,02:30:00,02:51:00,2.50,2.85,800,800
363,128,33,Replace Axle Boot,01:00:00,00:55:12,1.00,0.92,1500,1500
364,129,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,600,600
365,129,22,Replace Suspension Bushing,02:30:00,02:42:36,2.50,2.71,800,800
366,129,33,Replace Axle Boot,01:00:00,01:13:12,1.00,1.22,1500,1500
367,129,2,Change ATF / Transmission Fluid,00:45:00,00:46:48,0.75,0.78,650,650
368,129,14,Replace Brake Pads,01:00:00,01:06:00,1.00,1.10,1500,1500
369,129,31,Replace Wheel Bearing,01:30:00,01:41:24,1.50,1.69,1500,1500
370,130,54,General Engine Overhaul,23:59:59,23:59:59,24.00,27.81,25000,25000
371,130,54,General Engine Overhaul,23:59:59,23:59:59,24.00,27.46,25000,25000
372,130,1,Change Oil,00:45:00,00:43:48,0.75,0.73,650,650
373,130,45,Alternator Repair / Replacement,01:30:00,01:28:48,1.50,1.48,1200,1200
374,131,22,Replace Suspension Bushing,02:30:00,02:34:12,2.50,2.57,8500,8500
375,131,18,Wheel Alignment,01:00:00,01:13:12,1.00,1.22,800,800
376,131,22,Replace Suspension Bushing,02:30:00,02:19:48,2.50,2.33,1500,1500
377,132,36,Down Clutch / Pulldown Transmission,04:30:00,03:52:48,4.50,3.88,4500,4500
378,132,1,Change Oil,00:45:00,00:55:12,0.75,0.92,650,650
379,132,57,Wiper Linkage / Motor Repair,01:30:00,01:44:24,1.50,1.74,1200,1200
380,133,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:12,1.00,1.07,1200,1200
381,133,58,General Mechanical Inspection & Check-Up,00:30:00,00:33:00,0.50,0.55,500,500
382,134,1,Change Oil,00:45:00,00:39:36,0.75,0.66,650,650
383,134,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:07:48,1.00,1.13,550,550
384,134,51,Replace Valve Cover Gasket,01:45:00,01:57:00,1.75,1.95,1200,1200
385,134,12,Replace Spark Plugs,00:30:00,00:25:48,0.50,0.43,200,200
386,135,36,Down Clutch / Pulldown Transmission,04:30:00,04:57:36,4.50,4.96,8500,8500
387,136,1,Change Oil,00:45:00,00:44:24,0.75,0.74,850,850
388,136,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,800,800
389,136,3,Replace Fuel Filter,00:45:00,00:41:24,0.75,0.69,550,550
390,137,54,General Engine Overhaul,23:59:59,23:21:00,24.00,23.35,28000,28000
391,137,54,General Engine Overhaul,23:59:59,20:39:00,24.00,20.65,32000,32000
392,138,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:08:24,1.00,1.14,2500,2500
393,138,49,Replace Timing Belt / Chain,04:00:00,04:23:24,4.00,4.39,7000,7000
394,138,41,Replace Water Pump,02:00:00,02:03:00,2.00,2.05,3200,3200
395,138,54,General Engine Overhaul,23:59:59,23:59:59,24.00,28.69,5500,5500
396,138,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:54:36,1.00,0.91,1200,1200
397,138,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:54:00,3.00,2.90,1000,1000
398,138,45,Alternator Repair / Replacement,01:30:00,01:52:12,1.50,1.87,1200,1200
399,139,43,Engine Diagnostics & Electrical Scan,00:45:00,00:52:12,0.75,0.87,1500,1500
400,140,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:40:12,3.00,3.67,4500,4500
401,141,1,Change Oil,00:45:00,00:55:12,0.75,0.92,650,650
402,141,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,800,800
403,141,23,Replace Tie Rod End,01:00:00,01:13:12,1.00,1.22,1000,1000
404,141,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,800,800
405,141,20,Tire Rotation & Balancing,00:45:00,00:52:12,0.75,0.87,3250,3250
406,141,19,Wheel Balancing,00:30:00,00:27:36,0.50,0.46,3200,3200
407,143,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:24:36,3.00,3.41,5000,5000
408,143,58,General Mechanical Inspection & Check-Up,00:30:00,00:35:24,0.50,0.59,800,800
409,144,36,Down Clutch / Pulldown Transmission,04:30:00,04:42:36,4.50,4.71,2800,2800
410,144,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,500,500
411,144,56,Power Window Repair / Motor Replacement,01:15:00,01:12:00,1.25,1.20,1000,1000
412,145,22,Replace Suspension Bushing,02:30:00,02:21:36,2.50,2.36,1800,1800
413,146,43,Engine Diagnostics & Electrical Scan,00:45:00,00:42:00,0.75,0.70,1500,1500
414,146,47,Electrical System & Wiring Repair,01:30:00,01:33:00,1.50,1.55,800,800
415,147,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,5500,5500
416,148,36,Down Clutch / Pulldown Transmission,04:30:00,04:44:24,4.50,4.74,8500,8500
417,148,43,Engine Diagnostics & Electrical Scan,00:45:00,00:55:48,0.75,0.93,18000,18000
418,148,40,Radiator Replacement / Repair,01:30:00,01:43:12,1.50,1.72,1500,1500
419,149,43,Engine Diagnostics & Electrical Scan,00:45:00,00:54:00,0.75,0.90,1500,1500
420,149,47,Electrical System & Wiring Repair,01:30:00,01:28:12,1.50,1.47,800,800
421,150,51,Replace Valve Cover Gasket,01:45:00,02:01:12,1.75,2.02,1200,1200
422,150,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:12:36,1.00,1.21,2000,2000
423,150,13,Brake Service & Cleaning,01:15:00,01:27:00,1.25,1.45,600,600
424,150,18,Wheel Alignment,01:00:00,01:00:36,1.00,1.01,800,800
425,151,42,Replace Auxiliary Fan / Motor,01:00:00,01:05:24,1.00,1.09,800,800
426,152,36,Down Clutch / Pulldown Transmission,04:30:00,04:43:12,4.50,4.72,8500,8500
427,152,43,Engine Diagnostics & Electrical Scan,00:45:00,00:48:00,0.75,0.80,18000,18000
428,152,40,Radiator Replacement / Repair,01:30:00,01:39:36,1.50,1.66,1500,1500
429,153,1,Change Oil,00:45:00,00:51:00,0.75,0.85,850,850
430,153,13,Brake Service & Cleaning,01:15:00,01:06:36,1.25,1.11,800,800
431,154,1,Change Oil,00:45:00,00:51:00,0.75,0.85,650,650
432,154,22,Replace Suspension Bushing,02:30:00,02:12:00,2.50,2.20,4500,4500
433,154,36,Down Clutch / Pulldown Transmission,04:30:00,05:17:24,4.50,5.29,3500,3500
434,154,13,Brake Service & Cleaning,01:15:00,01:14:24,1.25,1.24,800,800
435,154,18,Wheel Alignment,01:00:00,01:09:00,1.00,1.15,800,800
436,155,23,Replace Tie Rod End,01:00:00,00:58:12,1.00,0.97,1200,1200
437,155,22,Replace Suspension Bushing,02:30:00,03:01:12,2.50,3.02,1000,1000
438,155,21,Replace Shock Absorbers,02:00:00,02:03:00,2.00,2.05,1800,1800
439,155,27,Replace Stabilizer Link,00:45:00,00:55:48,0.75,0.93,1200,1200
440,155,56,Power Window Repair / Motor Replacement,01:15:00,01:04:12,1.25,1.07,1200,1200
441,155,33,Replace Axle Boot,01:00:00,00:51:36,1.00,0.86,1600,1600
442,155,18,Wheel Alignment,01:00:00,01:13:12,1.00,1.22,1000,1000
443,155,58,General Mechanical Inspection & Check-Up,00:30:00,00:26:24,0.50,0.44,300,300
444,156,1,Change Oil,00:45:00,00:38:24,0.75,0.64,450,450
445,156,50,Replace Engine Support,01:30:00,01:51:36,1.50,1.86,550,550
446,156,12,Replace Spark Plugs,00:30:00,00:33:00,0.50,0.55,200,200
447,157,51,Replace Valve Cover Gasket,01:45:00,01:55:48,1.75,1.93,1200,1200
448,157,2,Change ATF / Transmission Fluid,00:45:00,00:47:24,0.75,0.79,800,800
449,157,50,Replace Engine Support,01:30:00,01:28:12,1.50,1.47,800,800
450,157,32,Replace CV Joint,01:30:00,01:41:24,1.50,1.69,1800,1800
451,158,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:33:00,1.50,1.55,800,800
452,158,47,Electrical System & Wiring Repair,01:30:00,01:21:00,1.50,1.35,500,500
453,158,57,Wiper Linkage / Motor Repair,01:30:00,01:25:12,1.50,1.42,3000,3000
454,158,14,Replace Brake Pads,01:00:00,01:08:24,1.00,1.14,500,500
455,158,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,1200,1200
456,159,22,Replace Suspension Bushing,02:30:00,02:46:48,2.50,2.78,5000,5000
457,159,18,Wheel Alignment,01:00:00,00:55:12,1.00,0.92,2500,2500
458,160,50,Replace Engine Support,01:30:00,01:19:48,1.50,1.33,1800,1800
459,160,43,Engine Diagnostics & Electrical Scan,00:45:00,00:49:12,0.75,0.82,1500,1500
460,161,42,Replace Auxiliary Fan / Motor,01:00:00,00:57:36,1.00,0.96,2800,2800
461,162,42,Replace Auxiliary Fan / Motor,01:00:00,00:57:00,1.00,0.95,2800,2800
462,163,41,Replace Water Pump,02:00:00,02:18:36,2.00,2.31,3500,3500
463,164,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,300,300
464,164,58,General Mechanical Inspection & Check-Up,00:30:00,00:36:36,0.50,0.61,1200,1200
465,165,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:42:36,1.50,1.71,800,800
466,165,47,Electrical System & Wiring Repair,01:30:00,01:33:00,1.50,1.55,500,500
467,165,14,Replace Brake Pads,01:00:00,01:00:36,1.00,1.01,500,500
468,166,54,General Engine Overhaul,23:59:59,23:59:59,24.00,26.79,25000,25000
469,167,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:50:24,1.50,1.84,500,500
470,168,13,Brake Service & Cleaning,01:15:00,01:07:12,1.25,1.12,800,800
471,168,23,Replace Tie Rod End,01:00:00,00:58:48,1.00,0.98,1000,1000
472,168,18,Wheel Alignment,01:00:00,00:52:48,1.00,0.88,800,800
473,168,19,Wheel Balancing,00:30:00,00:33:36,0.50,0.56,3200,3200
474,168,47,Electrical System & Wiring Repair,01:30:00,01:21:00,1.50,1.35,7500,7500
475,168,13,Brake Service & Cleaning,01:15:00,01:33:00,1.25,1.55,250,250
476,169,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:13:48,3.00,3.23,5000,5000
477,170,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,600,600
478,170,22,Replace Suspension Bushing,02:30:00,02:30:36,2.50,2.51,800,800
479,170,33,Replace Axle Boot,01:00:00,00:58:12,1.00,0.97,1500,1500
480,170,2,Change ATF / Transmission Fluid,00:45:00,00:45:00,0.75,0.75,650,650
481,170,14,Replace Brake Pads,01:00:00,01:06:00,1.00,1.10,1500,1500
482,170,31,Replace Wheel Bearing,01:30:00,01:24:36,1.50,1.41,1500,1500
483,171,13,Brake Service & Cleaning,01:15:00,01:25:12,1.25,1.42,800,800
484,171,23,Replace Tie Rod End,01:00:00,01:06:36,1.00,1.11,1000,1000
485,171,18,Wheel Alignment,01:00:00,00:57:36,1.00,0.96,800,800
486,171,19,Wheel Balancing,00:30:00,00:31:12,0.50,0.52,3200,3200
487,171,47,Electrical System & Wiring Repair,01:30:00,01:40:12,1.50,1.67,7500,7500
488,172,54,General Engine Overhaul,23:59:59,23:59:59,24.00,24.32,30000,30000
489,172,54,General Engine Overhaul,23:59:59,23:59:59,24.00,24.36,28000,28000
490,173,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:01:48,3.00,3.03,3500,3500
491,173,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:48,0.50,0.48,500,500
492,174,36,Down Clutch / Pulldown Transmission,04:30:00,04:56:24,4.50,4.94,4500,4500
493,174,51,Replace Valve Cover Gasket,01:45:00,01:45:36,1.75,1.76,1200,1200
494,174,13,Brake Service & Cleaning,01:15:00,01:22:12,1.25,1.37,800,800
495,174,1,Change Oil,00:45:00,00:55:48,0.75,0.93,800,800
496,174,3,Replace Fuel Filter,00:45:00,00:42:00,0.75,0.70,550,550
497,175,37,Air Conditioning Cleaning & Freon Charge,03:00:00,02:49:48,3.00,2.83,3500,3500
498,175,58,General Mechanical Inspection & Check-Up,00:30:00,00:31:48,0.50,0.53,500,500
499,176,54,General Engine Overhaul,23:59:59,23:59:59,24.00,27.38,18000,18000
500,176,54,General Engine Overhaul,23:59:59,23:59:59,24.00,28.56,22000,22000
501,177,51,Replace Valve Cover Gasket,01:45:00,01:50:24,1.75,1.84,1200,1200
502,177,36,Down Clutch / Pulldown Transmission,04:30:00,05:28:12,4.50,5.47,800,800
503,177,50,Replace Engine Support,01:30:00,01:20:24,1.50,1.34,800,800
504,177,32,Replace CV Joint,01:30:00,01:19:12,1.50,1.32,1800,1800
505,177,36,Down Clutch / Pulldown Transmission,04:30:00,04:34:12,4.50,4.57,800,800
506,178,1,Change Oil,00:45:00,00:47:24,0.75,0.79,800,800
507,178,12,Replace Spark Plugs,00:30:00,00:31:48,0.50,0.53,300,300
508,179,48,Replace Fan Belt / Serpentine Belt,01:00:00,00:52:12,1.00,0.87,500,500
509,180,37,Air Conditioning Cleaning & Freon Charge,03:00:00,03:02:24,3.00,3.04,2000,2000
510,180,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,500,500
511,181,1,Change Oil,00:45:00,00:44:24,0.75,0.74,600,600
512,181,2,Change ATF / Transmission Fluid,00:45:00,00:52:12,0.75,0.87,600,600
513,181,13,Brake Service & Cleaning,01:15:00,01:15:00,1.25,1.25,800,800
514,182,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:04:48,1.00,1.08,500,500
515,183,1,Change Oil,00:45:00,00:55:12,0.75,0.92,650,650
516,183,13,Brake Service & Cleaning,01:15:00,01:05:24,1.25,1.09,400,400
517,183,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:11:24,2.00,2.19,1500,1500
518,183,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:24:36,1.50,1.41,600,600
519,183,47,Electrical System & Wiring Repair,01:30:00,01:18:00,1.50,1.30,200,200
520,183,18,Wheel Alignment,01:00:00,01:01:48,1.00,1.03,800,800
521,184,51,Replace Valve Cover Gasket,01:45:00,01:56:24,1.75,1.94,800,800
522,184,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:40:12,1.50,1.67,1200,1200
523,184,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:34:12,1.50,1.57,700,700
524,185,53,Top Overhaul,14:00:00,12:59:24,14.00,12.99,8500,8500
525,185,58,General Mechanical Inspection & Check-Up,00:30:00,00:37:12,0.50,0.62,500,500
526,186,58,General Mechanical Inspection & Check-Up,00:30:00,00:34:12,0.50,0.57,3500,3500
527,187,53,Top Overhaul,14:00:00,17:02:24,14.00,17.04,3500,3500
528,188,1,Change Oil,00:45:00,00:43:48,0.75,0.73,800,800
529,188,13,Brake Service & Cleaning,01:15:00,01:29:24,1.25,1.49,800,800
530,188,14,Replace Brake Pads,01:00:00,00:57:00,1.00,0.95,500,500
531,188,15,Replace Brake Shoes,01:00:00,00:51:00,1.00,0.85,800,800
532,188,26,Overhaul / Replace Steering Rack & Pinion,04:00:00,04:17:24,4.00,4.29,4500,4500
533,188,26,Overhaul / Replace Steering Rack & Pinion,04:00:00,04:45:36,4.00,4.76,6500,6500
534,188,36,Down Clutch / Pulldown Transmission,04:30:00,04:37:12,4.50,4.62,3500,3500
535,188,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,2500,2500
536,189,1,Change Oil,00:45:00,00:45:36,0.75,0.76,650,650
537,189,13,Brake Service & Cleaning,01:15:00,01:05:24,1.25,1.09,800,800
538,189,10,Throttle Body Cleaning,00:45:00,00:44:24,0.75,0.74,500,500
539,189,12,Replace Spark Plugs,00:30:00,00:27:36,0.50,0.46,300,300
540,190,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:27:00,2.00,2.45,3000,3000
541,190,14,Replace Brake Pads,01:00:00,01:12:36,1.00,1.21,500,500
542,190,32,Replace CV Joint,01:30:00,01:18:00,1.50,1.30,1600,1600
543,191,40,Radiator Replacement / Repair,01:30:00,01:40:48,1.50,1.68,1500,1500
544,191,21,Replace Shock Absorbers,02:00:00,02:11:24,2.00,2.19,800,800
545,191,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:19:12,2.00,2.32,1200,1200
546,191,51,Replace Valve Cover Gasket,01:45:00,01:44:24,1.75,1.74,1500,1500
547,191,13,Brake Service & Cleaning,01:15:00,01:18:36,1.25,1.31,500,500
548,192,38,Replace A/C Compressor,02:30:00,02:34:12,2.50,2.57,3500,3500
549,193,16,Rotor Disc Refacing / Resurfacing,02:00:00,02:11:24,2.00,2.19,1500,1500
550,193,22,Replace Suspension Bushing,02:30:00,02:42:00,2.50,2.70,4000,4000
551,193,26,Overhaul / Replace Steering Rack & Pinion,04:00:00,04:00:36,4.00,4.01,3500,3500
552,193,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:21:00,1.50,1.35,600,600
553,193,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:36:00,1.50,1.60,600,600
554,193,1,Change Oil,00:45:00,00:49:12,0.75,0.82,650,650
555,193,18,Wheel Alignment,01:00:00,01:08:24,1.00,1.14,800,800
556,194,45,Alternator Repair / Replacement,01:30:00,01:29:24,1.50,1.49,2500,2500
557,196,1,Change Oil,00:45:00,00:54:00,0.75,0.90,600,600
558,196,2,Change ATF / Transmission Fluid,00:45:00,00:55:12,0.75,0.92,600,600
559,196,13,Brake Service & Cleaning,01:15:00,01:05:24,1.25,1.09,800,800
560,196,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:08:24,1.00,1.14,500,500
561,196,18,Wheel Alignment,01:00:00,01:06:36,1.00,1.11,800,800
562,197,14,Replace Brake Pads,01:00:00,00:52:12,1.00,0.87,1000,1000
563,198,43,Engine Diagnostics & Electrical Scan,00:45:00,00:42:00,0.75,0.70,1500,1500
564,198,13,Brake Service & Cleaning,01:15:00,01:24:36,1.25,1.41,1000,1000
565,198,43,Engine Diagnostics & Electrical Scan,00:45:00,00:51:36,0.75,0.86,500,500
566,199,1,Change Oil,00:45:00,00:40:48,0.75,0.68,1200,1200
567,199,3,Replace Fuel Filter,00:45:00,00:49:12,0.75,0.82,800,800
568,199,13,Brake Service & Cleaning,01:15:00,01:06:00,1.25,1.10,1000,1000
569,200,30,Replace Ball Joint,01:15:00,01:10:12,1.25,1.17,3000,3000
570,200,22,Replace Suspension Bushing,02:30:00,02:18:00,2.50,2.30,1200,1200
571,200,23,Replace Tie Rod End,01:00:00,01:10:12,1.00,1.17,500,500
572,200,21,Replace Shock Absorbers,02:00:00,01:45:00,2.00,1.75,500,500
573,200,18,Wheel Alignment,01:00:00,00:55:48,1.00,0.93,2700,2700
574,200,18,Wheel Alignment,01:00:00,00:56:24,1.00,0.94,800,800
575,201,51,Replace Valve Cover Gasket,01:45:00,02:11:24,1.75,2.19,2800,2800
576,201,58,General Mechanical Inspection & Check-Up,00:30:00,00:25:48,0.50,0.43,300,300
577,201,3,Replace Fuel Filter,00:45:00,00:48:36,0.75,0.81,350,350
578,202,50,Replace Engine Support,01:30:00,01:41:24,1.50,1.69,1800,1800
579,202,27,Replace Stabilizer Link,00:45:00,00:46:12,0.75,0.77,600,600
580,203,23,Replace Tie Rod End,01:00:00,00:57:36,1.00,0.96,1000,1000
581,203,58,General Mechanical Inspection & Check-Up,00:30:00,00:28:12,0.50,0.47,1500,1500
582,203,50,Replace Engine Support,01:30:00,01:27:00,1.50,1.45,800,800
583,203,14,Replace Brake Pads,01:00:00,01:13:48,1.00,1.23,800,800
584,203,13,Brake Service & Cleaning,01:15:00,01:30:00,1.25,1.50,500,500
585,203,22,Replace Suspension Bushing,02:30:00,02:33:36,2.50,2.56,600,600
586,203,36,Down Clutch / Pulldown Transmission,04:30:00,05:17:24,4.50,5.29,1500,1500
587,203,58,General Mechanical Inspection & Check-Up,00:30:00,00:30:00,0.50,0.50,800,800
588,203,13,Brake Service & Cleaning,01:15:00,01:18:36,1.25,1.31,1500,1500
589,204,21,Replace Shock Absorbers,02:00:00,02:23:24,2.00,2.39,2500,2500
590,205,53,Top Overhaul,14:00:00,16:50:24,14.00,16.84,15000,15000
591,206,21,Replace Shock Absorbers,02:00:00,01:55:48,2.00,1.93,1500,1500
592,207,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:47:24,2.00,1.79,1500,1500
593,207,13,Brake Service & Cleaning,01:15:00,01:19:12,1.25,1.32,500,500
594,207,1,Change Oil,00:45:00,00:45:36,0.75,0.76,650,650
595,207,21,Replace Shock Absorbers,02:00:00,02:22:48,2.00,2.38,1500,1500
596,209,17,Brake Master / Wheel Cylinder Overhaul,01:30:00,01:52:12,1.50,1.87,600,600
597,209,48,Replace Fan Belt / Serpentine Belt,01:00:00,01:13:12,1.00,1.22,1000,1000
598,209,1,Change Oil,00:45:00,00:52:48,0.75,0.88,800,800
599,210,1,Change Oil,00:45:00,00:39:36,0.75,0.66,600,600
600,210,51,Replace Valve Cover Gasket,01:45:00,01:33:36,1.75,1.56,1400,1400
601,210,13,Brake Service & Cleaning,01:15:00,01:33:00,1.25,1.55,1200,1200
602,211,21,Replace Shock Absorbers,02:00:00,01:43:12,2.00,1.72,1500,1500
603,212,53,Top Overhaul,14:00:00,13:58:12,14.00,13.97,15000,15000
604,213,25,Replace Tie Rod & Rack End,01:30:00,01:18:36,1.50,1.31,1000,1000
605,213,16,Rotor Disc Refacing / Resurfacing,02:00:00,01:49:12,2.00,1.82,1500,1500
606,213,31,Replace Wheel Bearing,01:30:00,01:39:00,1.50,1.65,1000,1000
607,213,18,Wheel Alignment,01:00:00,00:51:00,1.00,0.85,800,800
608,214,47,Electrical System & Wiring Repair,01:30:00,01:30:36,1.50,1.51,500,500
609,214,12,Replace Spark Plugs,00:30:00,00:28:48,0.50,0.48,400,400
610,214,10,Throttle Body Cleaning,00:45:00,00:43:48,0.75,0.73,550,550
611,215,1,Change Oil,00:45:00,00:49:12,0.75,0.82,650,650
612,215,13,Brake Service & Cleaning,01:15:00,01:21:00,1.25,1.35,800,800
613,215,18,Wheel Alignment,01:00:00,00:57:00,1.00,0.95,1000,1000
614,215,2,Change ATF / Transmission Fluid,00:45:00,00:43:48,0.75,0.73,650,650
