id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
965,58,,rejected,service_tickets,101,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 14:44:58.312132
966,,465,claimed,retention_offers,425,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 421}",2026-07-25 13:32:02.312132
967,,195,deleted,users,63,"{""id"": 63, ""is_active"": true}",,2026-07-28 20:08:41.312132
968,,455,claimed,retention_offers,364,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 34}",2026-07-07 23:50:30.312132
969,,76,status_changed,job_orders,231,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-23 13:08:53.312132
970,,362,created,job_orders,327,,"{""id"": 327, ""is_active"": true}",2026-07-08 01:57:56.312132
971,,367,claimed,retention_offers,385,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 342}",2026-07-24 01:18:48.312132
972,,73,rejected,service_tickets,439,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-23 12:11:58.312132
973,324,,claimed,retention_offers,456,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 147}",2026-07-23 16:12:14.312132
974,,199,deleted,users,292,"{""id"": 292, ""is_active"": true}",,2026-07-09 23:35:45.312132
975,,484,updated,vehicles,245,"{""amount"": 1435.93, ""record_id"": 245}","{""amount"": 1517.10, ""record_id"": 245}",2026-08-03 09:25:18.312132
976,,477,rejected,service_tickets,304,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-17 21:13:17.312132
977,494,,logged_in,users,494,,,2026-07-25 09:19:24.312132
978,,278,deleted,users,257,"{""id"": 257, ""is_active"": true}",,2026-07-10 08:38:02.312132
979,,347,status_changed,job_orders,46,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-13 12:38:50.312132
980,323,,approved,service_tickets,8,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-23 07:08:42.312132
981,,49,claimed,retention_offers,243,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 62}",2026-07-06 11:40:34.312132
982,5,,approved,service_tickets,231,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-19 04:06:20.312132
983,,426,deleted,job_orders,146,"{""id"": 146, ""is_active"": true}",,2026-07-25 09:53:51.312132
984,,142,status_changed,job_orders,132,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-14 10:39:05.312132
985,,336,deleted,job_orders,74,"{""id"": 74, ""is_active"": true}",,2026-08-04 10:00:39.312132
986,,303,rejected,service_tickets,30,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-08 04:20:49.312132
987,,437,created,payments,417,,"{""id"": 417, ""is_active"": true}",2026-07-16 15:35:55.312132
988,419,,updated,job_orders,280,"{""amount"": 1180.11, ""record_id"": 280}","{""amount"": 2832.84, ""record_id"": 280}",2026-07-12 17:50:57.312132
989,277,,created,vehicles,341,,"{""id"": 341, ""is_active"": true}",2026-07-14 19:16:38.312132
990,390,,created,job_orders,11,,"{""id"": 11, ""is_active"": true}",2026-07-26 10:39:58.312132
991,328,,created,users,57,,"{""id"": 57, ""is_active"": true}",2026-07-06 14:24:32.312132
992,,347,claimed,retention_offers,289,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 54}",2026-07-26 04:49:10.312132
993,166,,updated,vehicles,38,"{""amount"": 1119.71, ""record_id"": 38}","{""amount"": 2010.34, ""record_id"": 38}",2026-07-17 22:25:58.312132
994,,204,logged_in,employees,204,,,2026-07-21 22:21:54.312132
995,99,,status_changed,job_orders,394,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-31 10:38:58.312132
996,,217,claimed,retention_offers,293,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 393}",2026-07-15 08:12:19.312132
997,,486,deleted,vehicles,189,"{""id"": 189, ""is_active"": true}",,2026-07-28 18:02:52.312132
998,185,,updated,vehicles,305,"{""amount"": 1488.94, ""record_id"": 305}","{""amount"": 1668.38, ""record_id"": 305}",2026-07-07 07:52:38.312132
999,,276,updated,vehicles,142,"{""amount"": 1188.12, ""record_id"": 142}","{""amount"": 3247.38, ""record_id"": 142}",2026-07-17 18:28:10.312132
1000,,299,rejected,service_tickets,374,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-02 08:02:53.312132
