service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins,predicted_amount
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Hatchback,12,159712.6,120.5,119.9,2525.0,1,1,122.29799999999986,2512.0
21,Replace Shock Absorbers,1200.0,2.0,1,Hatchback,12,182565.8,125.6,140.3,1150.0,1,1,132.95700000000002,1196.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,17,263710.5,281.8,429.5,6950.0,1,4,495.8130000000003,7405.5
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,17,228671.8,100.5,128.5,2025.0,1,4,169.48999999999995,2698.5
52,Reseal Oil Pan / Crankcase,2050.0,2.0,0,Sedan,17,241816.9,124.5,187.2,3850.0,1,4,173.69500000000014,3558.25
47,Electrical System & Wiring Repair,2500.0,1.5,0,Sedan,17,250881.5,85.7,135.5,3400.0,1,4,132.319,4020.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,17,260270.5,29.8,26.9,750.0,1,4,26.936000000000046,760.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,81259.5,30.6,34.0,825.0,0,4,33.471,816.0
1,Change Oil,650.0,0.75,1,Sedan,6,85919.5,43.4,46.5,650.0,0,4,45.63300000000001,647.25
1,Change Oil,650.0,0.75,1,Sedan,6,85374.3,44.5,48.6,650.0,0,4,45.965,639.5
9,Cleaning EGR,4500.0,3.5,0,SUV,6,75289.3,200.2,208.2,8475.0,1,3,214.0240000000002,6636.75
1,Change Oil,650.0,0.75,1,SUV,6,93896.3,47.1,49.1,650.0,0,3,48.248999999999995,650.5
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,6,95660.3,279.3,385.7,5100.0,1,3,355.1430000000002,4222.75
13,Brake Service & Cleaning,800.0,1.25,1,SUV,6,70572.7,78.2,87.6,800.0,0,3,82.9530000000001,787.5
3,Replace Fuel Filter,550.0,0.75,1,SUV,6,80081.5,43.3,41.8,575.0,0,3,42.913000000000046,562.0
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,6,78203.3,28.7,25.6,825.0,0,3,26.434999999999988,821.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,6,90176.1,268.8,318.2,6575.0,1,5,337.5550000000003,7060.0
18,Wheel Alignment,900.0,1.0,1,Crossover,8,113992.3,61.2,64.2,925.0,0,0,63.08699999999992,912.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Crossover,8,98514.4,28.8,29.4,775.0,0,0,29.40600000000005,783.0
27,Replace Stabilizer Link,700.0,0.75,1,Crossover,8,119913.0,45.3,43.0,700.0,0,0,45.035,699.25
1,Change Oil,650.0,0.75,1,Crossover,8,102651.7,43.1,40.5,650.0,0,0,44.11700000000002,648.5
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,8,118124.4,77.3,75.8,800.0,0,0,77.04800000000004,800.0
49,Replace Timing Belt / Chain,3500.0,4.0,0,Sedan,6,77783.2,245.0,312.6,4300.0,1,4,305.49100000000016,7998.75
23,Replace Tie Rod End,800.0,1.0,1,Hatchback,9,139848.8,61.3,59.7,825.0,0,1,61.249999999999936,815.25
15,Replace Brake Shoes,800.0,1.0,1,Hatchback,9,133375.2,62.4,70.2,800.0,1,1,64.124,813.25
31,Replace Wheel Bearing,1350.0,1.5,1,Hatchback,9,127650.0,90.2,89.3,1350.0,0,1,88.42700000000006,1349.5
21,Replace Shock Absorbers,1200.0,2.0,1,Hatchback,9,108385.0,115.9,115.2,1225.0,0,1,117.87100000000008,1212.0
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Hatchback,9,142510.8,116.2,124.3,2575.0,1,1,121.85,2545.25
1,Change Oil,650.0,0.75,1,Sedan,6,86176.4,46.0,47.1,650.0,0,4,44.72,640.25
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,80632.0,71.8,79.5,800.0,0,4,76.24100000000001,802.0
3,Replace Fuel Filter,550.0,0.75,1,Sedan,6,94107.2,44.7,41.2,525.0,0,4,46.35100000000004,551.0
1,Change Oil,650.0,0.75,1,Crossover,2,27422.6,46.7,41.8,700.0,0,0,43.83000000000006,673.75
2,Change ATF / Transmission Fluid,650.0,0.75,1,Crossover,2,31128.8,46.7,47.0,675.0,0,0,45.869000000000014,666.75
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,2,28915.2,78.1,83.0,775.0,0,0,83.16799999999999,769.25
12,Replace Spark Plugs,300.0,0.5,1,Crossover,2,33583.0,28.9,30.6,300.0,0,0,29.90799999999997,302.5
1,Change Oil,650.0,0.75,1,Crossover,2,23525.5,47.1,49.3,650.0,0,0,48.47800000000007,653.25
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,2,26152.2,77.8,84.2,725.0,0,0,83.33199999999992,743.25
2,Change ATF / Transmission Fluid,650.0,0.75,1,Crossover,2,29582.2,43.5,45.7,650.0,0,0,42.23100000000006,667.75
12,Replace Spark Plugs,300.0,0.5,1,Crossover,2,29602.6,29.5,29.0,300.0,0,0,30.42999999999998,302.0
47,Electrical System & Wiring Repair,2500.0,1.5,0,Sedan,11,175571.4,87.6,91.3,2700.0,1,4,110.37899999999995,4162.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,92494.7,29.2,33.3,825.0,0,4,32.91700000000002,812.25
1,Change Oil,650.0,0.75,1,Sedan,6,73188.1,42.9,46.7,675.0,0,4,45.05399999999997,663.5
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,89365.4,77.3,85.2,800.0,0,4,78.093,799.5
49,Replace Timing Belt / Chain,3500.0,4.0,0,Crossover,10,124688.6,234.5,327.7,8700.0,1,0,263.939,4448.0
1,Change Oil,650.0,0.75,1,Crossover,10,152975.7,43.3,46.7,650.0,1,0,45.63599999999996,648.0
23,Replace Tie Rod End,800.0,1.0,1,Crossover,10,134240.3,57.2,59.0,800.0,0,0,59.269,788.75
27,Replace Stabilizer Link,700.0,0.75,1,Crossover,10,155628.3,45.1,53.5,700.0,1,0,50.83500000000001,698.75
18,Wheel Alignment,900.0,1.0,1,Crossover,10,120975.7,58.8,55.6,925.0,0,0,56.327000000000034,922.5
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,10,154546.2,72.0,69.8,850.0,0,0,74.116,803.0
41,Replace Water Pump,2500.0,2.0,0,Crossover,10,152028.6,122.3,169.1,4225.0,1,0,168.12300000000016,3877.0
41,Replace Water Pump,2500.0,2.0,0,Crossover,10,151009.7,120.8,191.8,4500.0,1,0,163.82400000000024,3690.5
1,Change Oil,650.0,0.75,1,Sedan,6,80741.7,44.5,42.6,650.0,0,4,44.106999999999964,657.75
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,95780.7,71.6,72.7,800.0,0,4,76.08799999999992,794.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,6,98069.1,181.2,247.7,6275.0,1,1,236.51700000000022,5139.5
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Hatchback,6,80950.8,183.0,251.2,5075.0,1,1,245.8890000000003,5034.75
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Sedan,6,91810.1,46.4,47.8,1450.0,0,4,47.38900000000005,1490.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,71357.8,148.0,229.7,5150.0,1,4,220.1890000000003,4140.75
1,Change Oil,650.0,0.75,1,SUV,6,82158.4,43.8,40.1,650.0,0,3,42.139999999999965,653.0
13,Brake Service & Cleaning,800.0,1.25,1,SUV,6,76601.5,76.3,73.6,850.0,0,3,75.63600000000011,832.0
3,Replace Fuel Filter,550.0,0.75,1,SUV,6,87338.2,45.1,44.4,550.0,0,3,45.15500000000001,553.75
9,Cleaning EGR,4500.0,3.5,0,SUV,6,80132.5,207.9,301.3,7475.0,1,3,264.87599999999975,6500.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,SUV,6,91533.2,30.9,30.9,800.0,0,3,31.232000000000042,801.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,10,152864.9,281.7,352.9,3075.0,1,1,361.60000000000053,3604.0
51,Replace Valve Cover Gasket,1200.0,1.75,0,Hatchback,10,137773.0,102.7,160.6,2025.0,1,1,154.3430000000002,1978.5
53,Top Overhaul,15000.0,14.0,0,Sedan,6,83986.9,849.3,923.2,9175.0,0,4,961.2189999999989,10927.5
12,Replace Spark Plugs,300.0,0.5,1,Sedan,20,269668.4,29.0,27.3,300.0,1,4,28.205000000000023,311.0
50,Replace Engine Support,1200.0,1.5,0,Sedan,20,286230.7,86.5,122.0,2175.0,1,4,132.71599999999998,1752.5
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,20,318320.2,123.7,120.4,1200.0,1,4,125.0709999999998,1196.5
32,Replace CV Joint,1800.0,1.5,0,Sedan,20,298020.4,90.9,155.1,3075.0,1,4,152.36500000000012,3053.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,75230.5,151.7,223.3,1150.0,1,4,203.80099999999976,1523.5
23,Replace Tie Rod End,800.0,1.0,1,Sedan,6,93195.0,58.4,56.2,825.0,0,4,59.47200000000001,797.5
27,Replace Stabilizer Link,700.0,0.75,1,Sedan,6,92251.3,45.8,47.6,675.0,0,4,46.32899999999999,685.5
18,Wheel Alignment,900.0,1.0,1,Sedan,6,85468.3,58.0,62.1,900.0,0,4,61.66700000000002,904.0
18,Wheel Alignment,900.0,1.0,1,Sedan,6,73446.0,57.1,63.8,950.0,0,4,56.89500000000007,907.25
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,83136.1,148.4,185.4,2100.0,1,4,191.86999999999998,2065.5
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Sedan,6,92480.6,45.9,41.5,1425.0,0,4,44.47299999999999,1478.25
52,Reseal Oil Pan / Crankcase,2050.0,2.0,0,Sedan,6,93224.0,125.9,172.2,2250.0,1,4,170.83000000000018,2474.25
30,Replace Ball Joint,1200.0,1.25,1,Sedan,6,74612.3,71.9,67.0,1175.0,0,4,69.334,1202.75
52,Reseal Oil Pan / Crankcase,2050.0,2.0,0,Sedan,6,76422.4,120.2,157.1,1775.0,0,4,158.43800000000022,2398.5
26,Overhaul / Replace Steering Rack & Pinion,4500.0,4.0,0,Sedan,8,127623.9,240.8,268.7,3625.0,0,4,276.73800000000045,3977.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,8,125347.4,274.4,446.7,5850.0,1,4,376.94899999999984,5630.5
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,8,106668.4,150.9,173.3,1800.0,1,4,173.08899999999977,1907.0
1,Change Oil,650.0,0.75,1,Sedan,6,81116.7,44.8,43.1,675.0,0,4,47.59799999999999,629.75
26,Overhaul / Replace Steering Rack & Pinion,4500.0,4.0,0,Sedan,6,93298.7,250.3,292.6,3750.0,0,4,321.18299999999977,4802.0
26,Overhaul / Replace Steering Rack & Pinion,4500.0,4.0,0,Sedan,6,83560.3,250.2,371.2,5225.0,1,4,344.7900000000002,5362.5
1,Change Oil,650.0,0.75,1,Sedan,6,87609.6,43.2,42.2,650.0,0,4,43.163999999999966,648.25
14,Replace Brake Pads,600.0,1.0,1,Sedan,6,96992.0,61.3,58.7,575.0,0,4,60.22599999999993,583.75
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,81283.9,75.4,71.8,750.0,0,4,80.04700000000007,799.75
3,Replace Fuel Filter,550.0,0.75,1,Sedan,6,85540.6,45.1,46.0,575.0,0,4,45.51200000000001,564.5
21,Replace Shock Absorbers,1200.0,2.0,1,Van,6,101880.3,116.5,114.7,1250.0,0,5,115.92900000000003,1176.75
35,Power Steering Pump Overhaul / Replacement,1800.0,2.0,0,Van,6,99356.1,123.7,141.6,2175.0,1,5,148.10200000000015,2205.0
1,Change Oil,650.0,0.75,1,SUV,3,37209.8,43.5,40.8,675.0,0,3,41.49900000000006,664.25
14,Replace Brake Pads,600.0,1.0,1,SUV,3,51040.0,61.9,63.0,625.0,0,3,62.648,617.0
34,Replace CV Joint & Axle Boot,1600.0,1.75,0,Pickup,8,120342.6,101.6,88.6,1400.0,0,2,108.43400000000008,1942.5
18,Wheel Alignment,900.0,1.0,1,Pickup,8,100461.9,57.4,58.8,925.0,0,2,58.17600000000009,913.0
1,Change Oil,650.0,0.75,1,Sedan,6,95802.2,44.2,34.9,650.0,0,4,39.399000000000065,649.5
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,77866.7,72.9,83.3,825.0,0,4,78.91800000000008,812.5
1,Change Oil,650.0,0.75,1,Van,7,84054.2,46.3,44.7,650.0,0,5,45.18399999999994,643.0
13,Brake Service & Cleaning,800.0,1.25,1,Van,7,107607.4,76.5,74.3,800.0,0,5,75.19400000000006,800.25
18,Wheel Alignment,900.0,1.0,1,Van,7,99190.3,60.1,53.9,925.0,0,5,56.79099999999996,915.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,88825.0,148.9,151.7,1525.0,0,4,166.3910000000002,1380.5
47,Electrical System & Wiring Repair,2500.0,1.5,0,Sedan,6,81209.9,92.9,132.2,1500.0,0,4,123.80100000000014,2267.5
18,Wheel Alignment,900.0,1.0,1,Sedan,6,72674.8,59.9,58.5,900.0,0,4,59.18299999999999,897.5
21,Replace Shock Absorbers,1200.0,2.0,1,Sedan,6,82645.1,114.1,107.3,1200.0,0,4,108.54099999999997,1202.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,86057.9,279.3,352.0,5350.0,1,4,345.20600000000013,5281.0
1,Change Oil,650.0,0.75,1,Sedan,6,74822.0,46.1,38.5,650.0,0,4,40.653,652.75
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,82440.2,77.1,74.5,825.0,0,4,78.542,804.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Sedan,6,89204.1,117.1,118.6,2575.0,0,4,119.26000000000015,2550.0
12,Replace Spark Plugs,300.0,0.5,1,Sedan,6,90864.4,31.2,35.1,325.0,0,4,34.38099999999996,317.75
1,Change Oil,650.0,0.75,1,Sedan,6,75339.0,43.4,44.6,675.0,0,4,44.09300000000002,666.25
17,Brake Master / Wheel Cylinder Overhaul,800.0,1.5,0,Sedan,6,83867.2,86.3,103.5,725.0,0,4,104.07,685.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Sedan,6,68867.6,125.5,120.0,2600.0,0,4,121.44300000000001,2562.75
12,Replace Spark Plugs,300.0,0.5,1,Sedan,6,78663.0,30.8,28.8,300.0,0,4,32.62700000000001,300.75
18,Wheel Alignment,900.0,1.0,1,Van,8,97850.6,61.0,58.4,925.0,0,5,60.71899999999998,892.75
22,Replace Suspension Bushing,1500.0,2.5,0,Van,8,92738.5,157.0,236.5,2875.0,1,5,222.27999999999986,3176.0
23,Replace Tie Rod End,800.0,1.0,1,Van,8,115954.4,58.2,60.7,775.0,0,5,58.73600000000003,788.5
23,Replace Tie Rod End,800.0,1.0,1,Van,8,124159.0,60.2,58.3,825.0,0,5,57.18300000000006,813.0
1,Change Oil,650.0,0.75,1,Van,8,130183.5,45.4,49.0,650.0,0,5,48.654999999999994,650.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,113672.6,118.1,110.6,2350.0,0,5,114.19900000000013,2398.0
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,113029.2,125.3,123.0,2475.0,0,5,121.69599999999996,2465.75
15,Replace Brake Shoes,800.0,1.0,1,Van,8,108849.1,60.9,66.3,775.0,0,5,64.73300000000008,775.75
3,Replace Fuel Filter,550.0,0.75,1,Van,8,129568.5,46.9,51.0,525.0,0,5,49.767999999999994,532.5
1,Change Oil,650.0,0.75,1,Sedan,3,47472.5,46.0,49.4,675.0,0,4,47.658999999999985,663.0
18,Wheel Alignment,900.0,1.0,1,Van,8,103763.1,62.9,63.7,900.0,0,5,62.602000000000025,902.75
22,Replace Suspension Bushing,1500.0,2.5,0,Van,8,124862.6,145.7,225.8,3100.0,1,5,214.99099999999973,3044.5
23,Replace Tie Rod End,800.0,1.0,1,Van,8,121498.7,60.5,52.5,800.0,0,5,54.92700000000003,803.25
23,Replace Tie Rod End,800.0,1.0,1,Van,8,118036.2,62.2,69.9,825.0,1,5,67.66499999999992,810.75
1,Change Oil,650.0,0.75,1,Van,8,102122.5,42.8,46.5,625.0,0,5,45.93200000000001,625.5
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,124027.2,118.8,115.7,2550.0,0,5,116.80600000000008,2544.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,118292.6,121.4,118.8,2425.0,0,5,119.34399999999988,2451.25
15,Replace Brake Shoes,800.0,1.0,1,Van,8,123286.3,57.0,54.6,825.0,0,5,55.72000000000003,817.75
3,Replace Fuel Filter,550.0,0.75,1,Van,8,126441.6,44.2,43.5,525.0,0,5,44.382999999999996,527.75
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Van,8,132005.2,59.2,68.6,1075.0,1,5,66.66800000000009,1075.25
42,Replace Auxiliary Fan / Motor,1500.0,1.0,1,Crossover,15,235881.3,59.3,68.5,1475.0,1,0,66.60800000000003,1471.5
35,Power Steering Pump Overhaul / Replacement,1800.0,2.0,0,Sedan,4,51106.2,118.3,130.6,2300.0,1,4,135.1020000000001,2172.5
1,Change Oil,650.0,0.75,1,Sedan,4,54120.3,45.4,53.1,675.0,0,4,49.780000000000015,665.5
18,Wheel Alignment,900.0,1.0,1,Van,8,119105.7,61.8,66.9,875.0,0,5,67.52999999999992,884.75
22,Replace Suspension Bushing,1500.0,2.5,0,Van,8,107945.9,143.4,219.1,2925.0,1,5,215.14999999999978,2866.0
23,Replace Tie Rod End,800.0,1.0,1,Van,8,123897.8,60.1,55.8,800.0,0,5,57.66600000000005,805.25
1,Change Oil,650.0,0.75,1,Van,8,107144.4,43.1,45.6,625.0,0,5,45.66999999999998,626.25
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,127519.7,125.2,117.4,2650.0,0,5,119.60999999999986,2594.75
16,Rotor Disc Refacing / Resurfacing,2500.0,2.0,1,Van,8,121571.1,115.4,128.3,2475.0,0,5,121.97699999999992,2497.5
15,Replace Brake Shoes,800.0,1.0,1,Van,8,110717.0,60.5,59.3,775.0,0,5,57.73600000000006,776.75
3,Replace Fuel Filter,550.0,0.75,1,Van,8,102044.9,42.9,41.9,575.0,0,5,43.314000000000014,562.5
32,Replace CV Joint,1800.0,1.5,0,Van,8,111462.0,94.0,116.8,950.0,0,5,128.9829999999999,2945.0
35,Power Steering Pump Overhaul / Replacement,1800.0,2.0,0,Sedan,4,67908.8,116.2,135.8,2275.0,1,4,131.19900000000004,2163.0
1,Change Oil,650.0,0.75,1,Sedan,4,52462.7,43.1,43.9,675.0,0,4,44.09900000000003,669.5
13,Brake Service & Cleaning,800.0,1.25,1,Crossover,8,114462.8,77.0,80.7,775.0,0,0,78.66999999999993,785.25
1,Change Oil,650.0,0.75,1,Crossover,8,105099.2,45.7,46.2,650.0,0,0,46.14599999999995,646.75
31,Replace Wheel Bearing,1350.0,1.5,1,Crossover,8,102585.3,93.7,89.3,1325.0,0,0,90.34400000000005,1327.25
3,Replace Fuel Filter,550.0,0.75,1,Crossover,8,121147.4,46.2,47.0,550.0,0,0,46.94999999999998,543.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,12,141427.9,31.2,32.1,775.0,1,4,32.69799999999997,780.5
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,12,163248.1,156.0,228.1,1200.0,1,4,216.96799999999985,1590.25
33,Replace Axle Boot,800.0,1.0,1,Sedan,12,184646.8,59.5,64.9,775.0,1,4,63.21499999999995,784.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,15,237212.7,30.5,31.8,775.0,1,4,31.65800000000003,784.5
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,15,215472.0,151.6,211.8,1100.0,1,4,223.79299999999992,1908.5
33,Replace Axle Boot,800.0,1.0,1,Sedan,15,187003.9,58.5,60.6,825.0,1,4,59.895000000000024,813.5
2,Change ATF / Transmission Fluid,650.0,0.75,1,Sedan,15,207895.5,46.6,46.4,650.0,1,4,45.12000000000002,648.75
14,Replace Brake Pads,600.0,1.0,1,Sedan,15,224536.1,57.5,53.7,550.0,1,4,59.70199999999997,584.0
31,Replace Wheel Bearing,1350.0,1.5,1,Sedan,15,197240.5,93.1,91.6,1425.0,1,4,95.86600000000003,1369.25
54,General Engine Overhaul,22000.0,24.0,0,Sedan,6,85345.0,1446.5,1835.4,30325.0,1,4,1818.8439999999987,29079.0
54,General Engine Overhaul,22000.0,24.0,0,Sedan,6,92323.8,1375.5,1584.6,29850.0,1,4,1709.7600000000014,30721.75
1,Change Oil,650.0,0.75,1,Sedan,6,75348.1,44.2,45.5,675.0,0,4,44.115,669.5
45,Alternator Repair / Replacement,1800.0,1.5,0,Sedan,6,83328.9,93.4,112.1,1475.0,0,4,113.20600000000015,1772.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,90634.6,154.1,219.5,2200.0,1,4,210.192,2144.75
18,Wheel Alignment,900.0,1.0,1,Sedan,6,86400.4,57.6,63.5,925.0,0,4,62.05500000000002,919.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,86213.0,157.0,201.8,1750.0,1,4,203.44499999999962,1825.75
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,84198.4,272.1,402.4,6875.0,1,4,377.0540000000004,6265.5
1,Change Oil,650.0,0.75,1,Sedan,6,88399.5,45.1,47.8,625.0,0,4,47.694000000000045,627.0
57,Wiper Linkage / Motor Repair,4000.0,1.5,0,Sedan,6,90156.2,93.2,113.5,5350.0,1,4,113.88600000000005,6028.0
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,20,315511.0,58.2,54.9,1125.0,1,4,57.94199999999995,1111.75
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,20,278224.7,28.8,29.8,800.0,1,4,29.864000000000022,800.5
1,Change Oil,650.0,0.75,1,Crossover,12,175822.6,44.6,41.7,650.0,0,0,44.14999999999995,650.25
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Crossover,12,186889.9,58.0,59.3,1100.0,1,0,59.40400000000008,1092.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Crossover,12,173666.8,109.1,162.0,1750.0,1,0,168.42000000000004,1787.75
12,Replace Spark Plugs,300.0,0.5,1,Crossover,12,159152.1,31.0,36.1,300.0,1,0,35.02299999999996,304.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,6,80669.6,278.7,246.2,7225.0,1,5,280.4270000000003,6065.25
1,Change Oil,650.0,0.75,1,Sedan,6,89628.3,44.3,47.1,625.0,0,4,46.619000000000014,631.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,6,88131.8,73.0,72.2,775.0,0,4,77.64000000000004,808.0
3,Replace Fuel Filter,550.0,0.75,1,Sedan,6,87543.2,45.7,41.1,575.0,0,4,42.51099999999997,569.25
54,General Engine Overhaul,22000.0,24.0,0,Sedan,6,93321.5,1509.0,1663.6,31475.0,1,4,1795.2030000000034,31267.75
54,General Engine Overhaul,22000.0,24.0,0,Sedan,6,87454.6,1466.8,1749.6,39375.0,1,4,1777.0720000000024,36085.5
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,6,90719.6,60.9,62.7,1175.0,0,4,62.098999999999926,1142.75
49,Replace Timing Belt / Chain,3500.0,4.0,0,Sedan,6,77091.8,228.8,331.8,9350.0,1,4,304.7229999999997,8019.5
41,Replace Water Pump,2500.0,2.0,0,Sedan,6,100845.0,123.2,169.9,4700.0,1,4,149.22200000000012,2784.75
54,General Engine Overhaul,22000.0,24.0,0,Sedan,6,85040.4,1464.6,1598.2,28575.0,1,4,1659.8600000000015,29296.75
48,Replace Fan Belt / Serpentine Belt,1100.0,1.0,1,Sedan,6,83714.0,62.2,52.6,1125.0,0,4,56.07000000000006,1122.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,6,91882.6,178.6,218.8,4325.0,1,4,219.2329999999997,4233.25
45,Alternator Repair / Replacement,1800.0,1.5,0,Sedan,6,91399.0,93.7,131.0,1750.0,1,4,125.03900000000003,2258.5
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Sedan,6,79948.7,46.0,50.2,1475.0,0,4,48.59099999999995,1486.25
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,6,85102.3,173.0,230.3,6650.0,1,4,223.62399999999977,5235.25
1,Change Oil,650.0,0.75,1,Sedan,10,122006.0,42.8,37.2,650.0,0,4,41.288999999999945,650.0
13,Brake Service & Cleaning,800.0,1.25,1,Sedan,10,142798.4,73.5,80.6,850.0,1,4,78.43700000000005,828.75
23,Replace Tie Rod End,800.0,1.0,1,Sedan,10,153101.4,57.5,62.0,775.0,1,4,57.53599999999997,787.25
18,Wheel Alignment,900.0,1.0,1,Sedan,10,123963.3,63.0,64.6,925.0,1,4,63.915000000000084,917.5
20,Tire Rotation & Balancing,800.0,0.75,1,Sedan,10,128353.5,45.4,47.3,825.0,1,4,47.26400000000003,815.5
19,Wheel Balancing,500.0,0.5,1,Sedan,10,159598.2,30.2,24.3,500.0,0,4,26.091000000000008,497.75
37,Air Conditioning Cleaning & Freon Charge,3500.0,3.0,0,Sedan,6,80256.5,184.9,263.4,7225.0,1,4,247.0480000000003,6400.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,85533.3,30.4,35.0,825.0,0,4,30.79100000000002,825.25
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,79359.1,259.3,316.1,2925.0,0,4,351.0230000000001,5934.5
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,6,95010.3,30.3,31.0,850.0,0,4,30.796000000000003,834.75
56,Power Window Repair / Motor Replacement,1000.0,1.25,0,Sedan,6,83140.6,73.2,86.8,1025.0,1,4,98.50400000000002,1157.0
22,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,69915.9,146.7,148.5,1825.0,1,4,204.6550000000001,1945.25
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Hatchback,6,85307.6,43.7,43.9,1500.0,0,1,43.989,1492.5
47,Electrical System & Wiring Repair,2500.0,1.5,0,Hatchback,6,70031.8,85.8,103.8,3150.0,1,1,108.15199999999996,3283.25
58,General Mechanical Inspection & Check-Up,800.0,0.5,1,Sedan,3,48067.7,30.0,31.5,800.0,0,4,30.904000000000007,796.0
36,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,77660.6,273.2,329.9,9775.0,1,4,336.76800000000037,7726.25
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Sedan,6,90542.8,45.0,44.5,1475.0,0,4,44.81300000000002,1499.75
40,Radiator Replacement / Repair,1500.0,1.5,0,Sedan,6,81953.6,89.2,117.1,2025.0,1,4,115.09700000000012,1855.75
43,Engine Diagnostics & Electrical Scan,1500.0,0.75,1,Sedan,6,85611.6,46.5,48.0,1475.0,0,4,47.663000000000004,1482.5
47,Electrical System & Wiring Repair,2500.0,1.5,0,Sedan,6,84966.5,89.0,78.1,2350.0,0,4,87.98800000000014,2343.75
51,Replace Valve Cover Gasket,1200.0,1.75,0,Sedan,6,75350.9,107.6,146.0,1600.0,1,4,137.327,1700.75
