service_id,service_name,base_price,base_duration_hours,is_price_fixed,vehicle_type,vehicle_age,mileage,estimated_duration_mins,actual_duration_mins,actual_amount,is_churned,vehicle_type_encoded,predicted_duration_mins
9,Replace Fuel Filter,550.0,0.75,1,Sedan,6,94107.2,44.7,41.2,500.0,0,4,44.90300000000001
1,Change Oil,650.0,0.75,1,Crossover,2,27422.6,46.7,41.8,875.0,0,0,47.52000000000002
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,2,31128.8,46.7,47.0,825.0,0,0,46.756
2,Brake Service,800.0,1.25,1,Crossover,2,28915.2,78.1,83.0,750.0,0,0,82.23
16,Replace Spark Plugs,350.0,0.5,1,Crossover,2,33583.0,28.9,30.6,250.0,0,0,29.35999999999997
1,Change Oil,650.0,0.75,1,Crossover,2,23525.5,47.1,49.3,800.0,0,0,49.556000000000076
2,Brake Service,800.0,1.25,1,Crossover,2,26152.2,77.8,84.2,675.0,0,0,81.37199999999996
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Crossover,2,29582.2,43.5,45.7,800.0,0,0,42.461000000000006
1,Change Oil,650.0,0.75,1,Crossover,2,29602.6,44.2,43.4,250.0,0,0,45.60400000000001
2,Brake Service,800.0,1.25,1,Sedan,11,175571.4,73.0,62.2,8100.0,1,4,67.0449999999999
1,Change Oil,650.0,0.75,1,Sedan,6,92494.7,43.9,50.0,4700.0,1,4,48.592000000000006
1,Change Oil,650.0,0.75,1,Sedan,6,73188.1,42.9,46.7,850.0,1,4,45.91499999999994
2,Brake Service,800.0,1.25,1,Sedan,6,89365.4,77.3,85.2,1225.0,1,4,71.54500000000003
2,Brake Service,800.0,1.25,1,Crossover,10,124688.6,73.3,75.0,6275.0,1,0,74.39100000000002
1,Change Oil,650.0,0.75,1,Crossover,10,152975.7,43.3,46.7,600.0,0,0,47.34299999999994
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Crossover,10,134240.3,85.9,88.6,825.0,0,0,84.06000000000003
2,Brake Service,800.0,1.25,1,Crossover,10,155628.3,75.1,89.1,600.0,0,0,84.30400000000009
4,Wheel Alignment,800.0,1.0,1,Crossover,10,120975.7,58.8,55.6,825.0,0,0,56.85700000000006
2,Brake Service,800.0,1.25,1,Crossover,10,154546.2,72.0,69.8,450.0,0,0,73.69800000000008
2,Brake Service,800.0,1.25,1,Crossover,10,152028.6,76.4,77.7,550.0,0,0,77.17899999999993
2,Brake Service,800.0,1.25,1,Crossover,10,151009.7,75.5,83.7,700.0,0,0,80.24600000000001
1,Change Oil,650.0,0.75,1,Sedan,6,80741.7,44.5,42.6,800.0,0,4,44.11799999999997
2,Brake Service,800.0,1.25,1,Sedan,6,95780.7,71.6,72.7,1225.0,1,4,71.6829999999999
2,Brake Service,800.0,1.25,1,Hatchback,6,98069.1,75.5,80.4,4575.0,1,1,78.16699999999996
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,6,80950.8,274.5,376.8,575.0,0,1,363.066
1,Change Oil,650.0,0.75,1,Sedan,6,91810.1,46.4,47.8,3325.0,1,4,48.301000000000066
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,71357.8,148.0,229.7,3325.0,1,4,205.63600000000028
1,Change Oil,650.0,0.75,1,SUV,6,82158.4,43.8,40.1,775.0,0,3,43.24599999999999
2,Brake Service,800.0,1.25,1,SUV,6,76601.5,76.3,73.6,1325.0,1,3,74.68800000000009
9,Replace Fuel Filter,550.0,0.75,1,SUV,6,87338.2,45.1,44.4,550.0,0,3,44.76600000000002
2,Brake Service,800.0,1.25,1,SUV,6,80132.5,74.2,81.8,5050.0,1,3,78.84900000000009
10,Replace Valve Cover Gasket,1400.0,1.75,0,SUV,6,91533.2,108.3,132.1,550.0,0,3,129.17400000000015
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,10,152864.9,281.7,352.9,2550.0,0,1,360.23400000000044
10,Replace Valve Cover Gasket,1400.0,1.75,0,Hatchback,10,137773.0,102.7,160.6,250.0,0,1,150.86700000000013
15,Top Overhaul,15000.0,14.0,0,Sedan,6,83986.9,849.3,923.2,9300.0,0,4,953.3969999999987
16,Replace Spark Plugs,350.0,0.5,1,Sedan,20,269668.4,29.0,27.3,400.0,1,4,28.547000000000036
2,Brake Service,800.0,1.25,1,Sedan,20,286230.7,72.1,64.4,1525.0,1,4,68.23499999999991
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,20,318320.2,123.7,120.4,1200.0,1,4,121.05399999999987
2,Brake Service,800.0,1.25,1,Sedan,20,298020.4,75.8,77.6,1800.0,1,4,77.83000000000011
2,Brake Service,800.0,1.25,1,Sedan,6,75230.5,75.8,84.3,800.0,0,4,81.47300000000003
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,6,93195.0,87.6,84.3,1050.0,0,4,93.15300000000006
2,Brake Service,800.0,1.25,1,Sedan,6,92251.3,76.3,79.3,575.0,0,4,77.8400000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,6,85468.3,58.0,62.1,2550.0,1,4,59.25100000000004
4,Wheel Alignment,800.0,1.0,1,Sedan,6,73446.0,57.1,63.8,875.0,0,4,61.104999999999976
2,Brake Service,800.0,1.25,1,Sedan,6,83136.1,74.2,75.2,575.0,0,4,75.7469999999999
5,Engine Diagnostics,1200.0,1.0,0,Sedan,6,92480.6,61.2,61.6,700.0,0,4,70.68100000000005
1,Change Oil,650.0,0.75,1,Sedan,6,93224.0,47.2,50.3,1625.0,1,4,49.230000000000054
1,Change Oil,650.0,0.75,1,Sedan,6,74612.3,43.1,40.2,825.0,0,4,42.32799999999995
1,Change Oil,650.0,0.75,1,Sedan,6,76422.4,45.1,46.8,1375.0,1,4,46.238000000000085
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,8,127623.9,270.9,302.3,3150.0,0,4,338.2919999999998
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,8,125347.4,45.7,52.7,3575.0,1,4,44.34399999999999
1,Change Oil,650.0,0.75,1,Sedan,8,106668.4,45.3,42.6,4650.0,1,4,44.41899999999999
1,Change Oil,650.0,0.75,1,Sedan,6,81116.7,44.8,43.1,700.0,0,4,46.739
2,Brake Service,800.0,1.25,1,Sedan,6,93298.7,78.2,76.4,3250.0,1,4,76.21599999999991
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,83560.3,281.5,417.6,3725.0,1,4,386.5599999999997
1,Change Oil,650.0,0.75,1,Sedan,6,87609.6,43.2,42.2,875.0,1,4,43.58899999999996
2,Brake Service,800.0,1.25,1,Sedan,6,96992.0,76.6,73.3,550.0,0,4,75.0680000000001
2,Brake Service,800.0,1.25,1,Sedan,6,81283.9,75.4,71.8,550.0,0,4,75.82000000000002
9,Replace Fuel Filter,550.0,0.75,1,Sedan,6,85540.6,45.1,46.0,575.0,0,4,45.42100000000001
17,Replace Shock Absorbers,1500.0,2.0,1,Van,6,101880.3,116.5,114.7,1275.0,0,5,108.36600000000003
2,Brake Service,800.0,1.25,1,Van,6,99356.1,77.3,74.7,1900.0,1,5,74.84499999999993
1,Change Oil,650.0,0.75,1,SUV,3,37209.8,43.5,40.8,700.0,0,3,41.93200000000005
2,Brake Service,800.0,1.25,1,SUV,3,51040.0,77.4,78.8,1550.0,1,3,77.6430000000001
2,Brake Service,800.0,1.25,1,Pickup,8,120342.6,72.6,59.4,4525.0,1,2,64.48899999999995
4,Wheel Alignment,800.0,1.0,1,Pickup,8,100461.9,57.4,58.8,4625.0,1,2,58.04200000000009
1,Change Oil,650.0,0.75,1,Sedan,6,95802.2,44.2,34.9,650.0,0,4,38.60600000000006
2,Brake Service,800.0,1.25,1,Sedan,6,77866.7,72.9,83.3,850.0,0,4,80.69900000000008
1,Change Oil,650.0,0.75,1,Van,7,84054.2,46.3,44.7,650.0,0,5,46.07299999999995
2,Brake Service,800.0,1.25,1,Van,7,107607.4,76.5,74.3,800.0,0,5,75.86700000000008
4,Wheel Alignment,800.0,1.0,1,Van,7,99190.3,60.1,53.9,950.0,0,5,56.25899999999996
1,Change Oil,650.0,0.75,1,Sedan,6,88825.0,44.7,40.7,5450.0,1,4,42.49399999999996
1,Change Oil,650.0,0.75,1,Sedan,6,81209.9,46.5,50.7,1050.0,1,4,49.31999999999994
4,Wheel Alignment,800.0,1.0,1,Sedan,6,72674.8,59.9,58.5,825.0,0,4,60.115999999999985
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,6,82645.1,114.1,107.3,400.0,0,4,108.52899999999995
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,86057.9,279.3,352.0,4225.0,1,4,357.764
1,Change Oil,650.0,0.75,1,Sedan,6,74822.0,46.1,38.5,625.0,0,4,42.084
2,Brake Service,800.0,1.25,1,Sedan,6,82440.2,77.1,74.5,625.0,0,4,78.87900000000005
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,89204.1,117.1,118.6,1575.0,0,4,119.93900000000014
16,Replace Spark Plugs,350.0,0.5,1,Sedan,6,90864.4,31.2,35.1,225.0,0,4,34.159999999999975
1,Change Oil,650.0,0.75,1,Sedan,6,75339.0,43.4,44.6,700.0,0,4,46.18799999999997
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,83867.2,258.8,310.4,650.0,0,4,341.2050000000005
14,Rotor Disc Refacing,3000.0,2.0,1,Sedan,6,68867.6,125.5,120.0,1600.0,0,4,122.903
2,Brake Service,800.0,1.25,1,Sedan,6,78663.0,77.1,72.2,200.0,0,4,78.59400000000005
4,Wheel Alignment,800.0,1.0,1,Van,8,97850.6,61.0,58.4,2925.0,1,5,62.19399999999998
2,Brake Service,800.0,1.25,1,Van,8,92738.5,78.5,86.3,1925.0,1,5,83.38700000000006
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,8,115954.4,87.4,91.1,475.0,0,5,91.93500000000007
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,8,124159.0,90.3,87.5,525.0,0,5,86.02300000000002
1,Change Oil,650.0,0.75,1,Van,8,130183.5,45.4,49.0,875.0,1,5,48.474
2,Brake Service,800.0,1.25,1,Van,8,113672.6,73.8,69.1,2250.0,1,5,73.42300000000006
14,Rotor Disc Refacing,3000.0,2.0,1,Van,8,113029.2,125.3,123.0,1975.0,0,5,125.43999999999997
2,Brake Service,800.0,1.25,1,Van,8,108849.1,76.1,82.9,1175.0,1,5,79.55599999999995
9,Replace Fuel Filter,550.0,0.75,1,Van,8,129568.5,46.9,51.0,525.0,0,5,49.838999999999984
1,Change Oil,650.0,0.75,1,Sedan,3,47472.5,46.0,49.4,700.0,0,4,48.02
4,Wheel Alignment,800.0,1.0,1,Van,8,103763.1,62.9,63.7,2800.0,1,5,63.64400000000005
2,Brake Service,800.0,1.25,1,Van,8,124862.6,72.9,81.6,2000.0,1,5,77.1750000000001
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,8,121498.7,90.8,78.8,500.0,0,5,82.30600000000008
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,8,118036.2,93.4,104.9,525.0,0,5,100.53099999999984
1,Change Oil,650.0,0.75,1,Van,8,102122.5,42.8,46.5,800.0,1,5,44.840999999999994
14,Rotor Disc Refacing,3000.0,2.0,1,Van,8,124027.2,118.8,115.7,2575.0,0,5,114.28600000000006
14,Rotor Disc Refacing,3000.0,2.0,1,Van,8,118292.6,121.4,118.8,1900.0,0,5,120.34399999999992
2,Brake Service,800.0,1.25,1,Van,8,123286.3,71.3,68.2,1250.0,1,5,70.40899999999993
9,Replace Fuel Filter,550.0,0.75,1,Van,8,126441.6,44.2,43.5,525.0,0,5,43.857
2,Brake Service,800.0,1.25,1,Van,8,132005.2,74.0,85.7,825.0,1,5,82.35999999999993
2,Brake Service,800.0,1.25,1,Crossover,15,235881.3,74.2,85.7,1450.0,1,0,81.55999999999995
2,Brake Service,800.0,1.25,1,Sedan,4,51106.2,73.9,72.1,2025.0,1,4,70.97700000000003
1,Change Oil,650.0,0.75,1,Sedan,4,54120.3,45.4,53.1,700.0,0,4,50.74800000000002
4,Wheel Alignment,800.0,1.0,1,Van,8,119105.7,61.8,66.9,2725.0,1,5,65.76799999999992
2,Brake Service,800.0,1.25,1,Van,8,107945.9,71.7,79.5,1925.0,1,5,76.954
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Van,8,123897.8,90.2,83.8,1000.0,0,5,84.03000000000009
1,Change Oil,650.0,0.75,1,Van,8,107144.4,43.1,45.6,800.0,1,5,44.795999999999985
14,Rotor Disc Refacing,3000.0,2.0,1,Van,8,127519.7,125.2,117.4,2725.0,0,5,121.53399999999985
14,Rotor Disc Refacing,3000.0,2.0,1,Van,8,121571.1,115.4,128.3,1975.0,0,5,112.26500000000004
2,Brake Service,800.0,1.25,1,Van,8,110717.0,75.7,74.3,1125.0,1,5,76.26600000000006
9,Replace Fuel Filter,550.0,0.75,1,Van,8,102044.9,42.9,41.9,575.0,0,5,43.15600000000002
2,Brake Service,800.0,1.25,1,Van,8,111462.0,78.3,76.9,775.0,0,5,79.93000000000005
2,Brake Service,800.0,1.25,1,Sedan,4,67908.8,72.6,72.9,1925.0,1,4,73.975
1,Change Oil,650.0,0.75,1,Sedan,4,52462.7,43.1,43.9,700.0,0,4,44.37000000000001
2,Brake Service,800.0,1.25,1,Crossover,8,114462.8,77.0,80.7,750.0,0,0,79.41899999999997
1,Change Oil,650.0,0.75,1,Crossover,8,105099.2,45.7,46.2,650.0,0,0,46.82799999999993
2,Brake Service,800.0,1.25,1,Crossover,8,102585.3,78.0,74.3,775.0,0,0,75.52200000000008
9,Replace Fuel Filter,550.0,0.75,1,Crossover,8,121147.4,46.2,47.0,525.0,0,0,49.31899999999998
2,Brake Service,800.0,1.25,1,Sedan,12,141427.9,78.0,80.2,575.0,0,4,78.46199999999993
2,Brake Service,800.0,1.25,1,Sedan,12,163248.1,78.0,80.0,825.0,1,4,78.17499999999997
1,Change Oil,650.0,0.75,1,Sedan,12,184646.8,44.6,48.6,1425.0,1,4,47.955999999999996
2,Brake Service,800.0,1.25,1,Sedan,15,237212.7,76.2,79.5,550.0,0,4,79.191
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,15,215472.0,151.6,211.8,800.0,1,4,217.76099999999974
1,Change Oil,650.0,0.75,1,Sedan,15,187003.9,43.9,45.5,1575.0,1,4,45.8
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,15,207895.5,46.6,46.4,650.0,1,4,45.887000000000015
2,Brake Service,800.0,1.25,1,Sedan,15,224536.1,71.9,67.2,1275.0,1,4,73.89500000000001
2,Brake Service,800.0,1.25,1,Sedan,15,197240.5,77.6,76.4,1650.0,1,4,77.195
1,Change Oil,650.0,0.75,1,Sedan,6,85345.0,45.2,46.2,24100.0,1,4,45.574999999999946
1,Change Oil,650.0,0.75,1,Sedan,6,92323.8,43.0,41.7,25750.0,1,4,42.45299999999995
1,Change Oil,650.0,0.75,1,Sedan,6,75348.1,44.2,45.5,700.0,0,4,45.353
6,Replace Fan Belt,800.0,1.0,1,Sedan,6,83328.9,62.3,61.7,1225.0,1,4,60.04399999999996
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,6,90634.6,92.4,100.8,8475.0,1,4,99.76599999999999
4,Wheel Alignment,800.0,1.0,1,Sedan,6,86400.4,57.6,63.5,825.0,0,4,60.82200000000002
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,6,86213.0,157.0,201.8,1325.0,0,4,201.52699999999976
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,84198.4,272.1,402.4,5025.0,1,4,381.3700000000005
1,Change Oil,650.0,0.75,1,Sedan,6,88399.5,45.1,47.8,625.0,0,4,46.32600000000006
2,Brake Service,800.0,1.25,1,Sedan,6,90156.2,77.7,77.6,1225.0,1,4,75.85900000000012
6,Replace Fan Belt,800.0,1.0,1,Sedan,20,315511.0,58.2,54.9,1225.0,1,4,55.334
2,Brake Service,800.0,1.25,1,Sedan,20,278224.7,71.9,74.4,500.0,1,4,72.66499999999995
1,Change Oil,650.0,0.75,1,Crossover,12,175822.6,44.6,41.7,675.0,1,0,43.655999999999956
6,Replace Fan Belt,800.0,1.0,1,Crossover,12,186889.9,58.0,59.3,550.0,0,0,59.369000000000085
10,Replace Valve Cover Gasket,1400.0,1.75,0,Crossover,12,173666.8,109.1,162.0,1200.0,1,0,155.629
16,Replace Spark Plugs,350.0,0.5,1,Crossover,12,159152.1,31.0,36.1,200.0,0,0,34.59799999999996
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,6,80669.6,278.7,246.2,8300.0,1,5,284.59100000000024
1,Change Oil,650.0,0.75,1,Sedan,6,89628.3,44.3,47.1,825.0,1,4,46.422
2,Brake Service,800.0,1.25,1,Sedan,6,88131.8,73.0,72.2,775.0,0,4,78.96199999999997
9,Replace Fuel Filter,550.0,0.75,1,Sedan,6,87543.2,45.7,41.1,575.0,0,4,41.90199999999996
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,6,93321.5,282.9,311.9,30500.0,1,4,348.75400000000025
1,Change Oil,650.0,0.75,1,Sedan,6,87454.6,45.8,45.2,32850.0,1,4,44.93099999999993
1,Change Oil,650.0,0.75,1,Sedan,6,90719.6,45.6,47.0,2750.0,1,4,45.48599999999998
1,Change Oil,650.0,0.75,1,Sedan,6,77091.8,42.9,47.3,6550.0,1,4,46.157000000000025
1,Change Oil,650.0,0.75,1,Sedan,6,100845.0,46.2,49.5,3375.0,1,4,48.401
1,Change Oil,650.0,0.75,1,Sedan,6,85040.4,45.8,43.2,5550.0,1,4,44.34399999999993
6,Replace Fan Belt,800.0,1.0,1,Sedan,6,83714.0,62.2,52.6,1250.0,1,4,55.50599999999999
6,Replace Fan Belt,800.0,1.0,1,Sedan,6,91882.6,59.5,59.6,1025.0,1,4,59.402000000000015
6,Replace Fan Belt,800.0,1.0,1,Sedan,6,91399.0,62.5,67.4,1225.0,1,4,65.08099999999996
1,Change Oil,650.0,0.75,1,Sedan,6,79948.7,46.0,50.2,1450.0,1,4,48.826999999999934
2,Brake Service,800.0,1.25,1,Sedan,6,85102.3,72.1,75.7,4925.0,1,4,75.56799999999994
1,Change Oil,650.0,0.75,1,Sedan,10,122006.0,42.8,37.2,650.0,0,4,38.88699999999994
2,Brake Service,800.0,1.25,1,Sedan,10,142798.4,73.5,80.6,875.0,1,4,79.04700000000004
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,10,153101.4,86.2,93.0,975.0,1,4,91.72799999999998
4,Wheel Alignment,800.0,1.0,1,Sedan,10,123963.3,63.0,64.6,850.0,1,4,65.51100000000007
2,Brake Service,800.0,1.25,1,Sedan,10,128353.5,75.7,78.8,3350.0,1,4,78.22800000000008
3,Tire Rotation & Balance,800.0,0.5,1,Sedan,10,159598.2,30.2,24.3,3300.0,1,4,25.944999999999986
2,Brake Service,800.0,1.25,1,Sedan,6,80256.5,77.1,84.1,5050.0,1,4,79.79800000000007
2,Brake Service,800.0,1.25,1,Sedan,6,85533.3,76.0,87.5,825.0,0,4,76.5650000000001
1,Change Oil,650.0,0.75,1,Sedan,6,79359.1,43.2,43.2,2475.0,1,4,44.33700000000001
1,Change Oil,650.0,0.75,1,Sedan,6,95010.3,45.5,46.6,550.0,0,4,46.18499999999998
1,Change Oil,650.0,0.75,1,Sedan,6,83140.6,43.9,43.2,900.0,1,4,47.071999999999996
6,Replace Fan Belt,800.0,1.0,1,Sedan,6,69915.9,58.7,53.3,1800.0,1,4,55.225000000000065
5,Engine Diagnostics,1200.0,1.0,0,Hatchback,6,85307.6,58.2,71.5,1575.0,1,1,71.58299999999998
2,Brake Service,800.0,1.25,1,Hatchback,6,70031.8,71.5,71.2,775.0,0,1,71.40299999999993
2,Brake Service,800.0,1.25,1,Sedan,3,48067.7,75.1,78.9,5450.0,1,4,77.85500000000008
2,Brake Service,800.0,1.25,1,Sedan,6,77660.6,75.9,75.5,8150.0,1,4,75.76399999999998
1,Change Oil,650.0,0.75,1,Sedan,6,90542.8,45.0,44.5,17400.0,1,4,44.39299999999999
2,Brake Service,800.0,1.25,1,Sedan,6,81953.6,74.3,77.4,1550.0,1,4,75.81899999999992
5,Engine Diagnostics,1200.0,1.0,0,Sedan,6,85611.6,61.9,79.9,1475.0,1,4,79.2749999999999
2,Brake Service,800.0,1.25,1,Sedan,6,84966.5,74.1,62.8,775.0,0,4,66.47800000000007
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,6,75350.9,107.6,146.0,1225.0,1,4,138.04199999999986
2,Brake Service,800.0,1.25,1,Sedan,6,91868.5,74.0,74.9,2000.0,1,4,76.91199999999998
1,Change Oil,650.0,0.75,1,Sedan,6,94139.0,45.5,47.8,625.0,0,4,46.55099999999999
4,Wheel Alignment,800.0,1.0,1,Sedan,6,81625.3,57.4,53.3,800.0,0,4,54.84700000000009
2,Brake Service,800.0,1.25,1,Sedan,6,72767.4,73.5,90.7,775.0,1,4,86.49999999999993
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Van,17,203573.3,271.6,497.7,8050.0,1,5,478.3799999999999
1,Change Oil,650.0,0.75,1,Van,17,254348.7,45.9,53.6,17325.0,1,5,52.075999999999986
2,Brake Service,800.0,1.25,1,Van,17,221708.0,77.2,87.3,1475.0,1,5,84.75500000000004
1,Change Oil,650.0,0.75,1,SUV,6,97886.4,46.9,41.0,825.0,0,3,43.821999999999996
2,Brake Service,800.0,1.25,1,SUV,6,85798.0,75.8,83.6,850.0,0,3,80.2870000000001
1,Change Oil,650.0,0.75,1,Sedan,14,186144.1,44.7,42.1,625.0,1,4,46.235999999999976
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,14,172820.8,91.2,88.9,4450.0,1,4,90.79699999999988
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Sedan,14,189985.0,274.8,334.9,4200.0,1,4,397.2929999999999
2,Brake Service,800.0,1.25,1,Sedan,14,188046.5,74.7,71.4,825.0,1,4,73.671
4,Wheel Alignment,800.0,1.0,1,Sedan,14,190551.0,60.0,60.7,825.0,1,4,61.88099999999992
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,16,189898.2,89.0,88.9,1300.0,1,4,90.678
2,Brake Service,800.0,1.25,1,Sedan,16,217212.7,72.1,73.0,1000.0,1,4,72.33799999999998
17,Replace Shock Absorbers,1500.0,2.0,1,Sedan,16,251696.1,123.9,125.3,1850.0,1,4,124.69999999999982
2,Brake Service,800.0,1.25,1,Sedan,16,216097.8,75.3,77.9,1125.0,1,4,78.25000000000004
2,Brake Service,800.0,1.25,1,Sedan,16,231573.8,77.5,67.9,1175.0,1,4,73.58099999999989
2,Brake Service,800.0,1.25,1,Sedan,16,206127.5,71.7,65.9,1525.0,1,4,73.58900000000003
4,Wheel Alignment,800.0,1.0,1,Sedan,16,256100.9,59.1,55.2,1000.0,1,4,57.65799999999996
2,Brake Service,800.0,1.25,1,Sedan,16,223559.8,74.9,78.1,325.0,0,4,76.97300000000011
1,Change Oil,650.0,0.75,1,Hatchback,15,217231.2,43.7,42.9,450.0,0,1,45.214000000000006
18,Replace Engine Support,1200.0,1.5,0,Hatchback,15,210592.1,87.5,139.2,700.0,1,1,132.79200000000014
16,Replace Spark Plugs,350.0,0.5,1,Hatchback,15,228896.6,30.9,32.2,200.0,0,1,34.033999999999985
10,Replace Valve Cover Gasket,1400.0,1.75,0,Sedan,20,268463.6,109.7,183.7,1100.0,1,4,173.9300000000002
1,Change Oil,650.0,0.75,1,Sedan,20,319763.3,46.6,40.9,850.0,1,4,42.907000000000025
2,Brake Service,800.0,1.25,1,Sedan,20,260504.6,77.0,80.0,700.0,1,4,79.95300000000002
2,Brake Service,800.0,1.25,1,Sedan,20,281890.7,77.7,78.9,1825.0,1,4,78.97099999999989
2,Brake Service,800.0,1.25,1,Van,10,158039.6,75.6,84.2,800.0,1,5,81.30600000000005
2,Brake Service,800.0,1.25,1,Van,10,151535.6,77.9,83.2,425.0,0,5,83.32099999999993
2,Brake Service,800.0,1.25,1,Van,10,152106.7,71.4,84.0,2975.0,1,5,80.618
2,Brake Service,800.0,1.25,1,Van,10,152911.2,72.3,68.1,475.0,0,5,70.2970000000001
1,Change Oil,650.0,0.75,1,Van,10,150801.4,43.7,42.7,1250.0,1,5,43.274999999999956
12,Replace Suspension Bushing,1500.0,2.5,0,Pickup,6,76935.9,155.0,178.2,5500.0,1,2,188.73000000000022
4,Wheel Alignment,800.0,1.0,1,Pickup,6,95078.3,61.0,65.1,2550.0,1,2,63.71600000000006
18,Replace Engine Support,1200.0,1.5,0,Sedan,25,357512.3,89.9,163.8,1725.0,1,4,120.73300000000003
5,Engine Diagnostics,1200.0,1.0,0,Sedan,25,336568.8,59.1,110.6,1550.0,1,4,109.45700000000006
2,Brake Service,800.0,1.25,1,Sedan,12,185429.1,78.4,68.1,2825.0,1,4,71.56000000000006
2,Brake Service,800.0,1.25,1,Sedan,12,149197.5,77.2,77.6,2800.0,1,4,78.05600000000008
2,Brake Service,800.0,1.25,1,Van,6,73987.0,73.5,70.4,3325.0,1,5,80.08399999999989
1,Change Oil,650.0,0.75,1,Van,8,128791.4,44.6,44.5,300.0,0,5,44.75699999999999
2,Brake Service,800.0,1.25,1,Van,8,109184.4,76.1,78.0,1225.0,1,5,79.55599999999995
2,Brake Service,800.0,1.25,1,Pickup,10,137734.2,72.2,73.7,850.0,1,2,76.18100000000003
2,Brake Service,800.0,1.25,1,Pickup,10,140590.2,75.9,78.7,500.0,0,2,77.47099999999996
2,Brake Service,800.0,1.25,1,Pickup,10,133958.7,77.4,80.4,525.0,0,2,78.70999999999994
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,SUV,6,81341.5,277.4,349.7,20950.0,1,3,340.5090000000003
11,Down Clutch / Pulldown Transmission,3500.0,4.5,0,Hatchback,6,75562.3,273.5,315.2,525.0,0,1,331.2050000000001
2,Brake Service,800.0,1.25,1,Sedan,25,331807.7,71.7,77.9,775.0,1,4,76.2149999999999
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,25,327951.6,88.7,95.6,975.0,1,4,90.5780000000001
4,Wheel Alignment,800.0,1.0,1,Sedan,25,336590.9,62.4,67.9,800.0,1,4,62.08800000000001
3,Tire Rotation & Balance,800.0,0.5,1,Sedan,25,345264.8,28.8,29.2,3525.0,1,4,28.479
1,Change Oil,650.0,0.75,1,Sedan,25,341990.1,45.9,50.4,7975.0,1,4,48.88299999999998
2,Brake Service,800.0,1.25,1,Sedan,25,401498.2,78.4,73.3,275.0,0,4,77.44000000000007
2,Brake Service,800.0,1.25,1,Sedan,10,129378.3,76.1,76.8,4875.0,1,4,77.0900000000001
2,Brake Service,800.0,1.25,1,Sedan,12,191431.6,74.5,67.4,600.0,0,4,70.06299999999993
12,Replace Suspension Bushing,1500.0,2.5,0,Sedan,12,161505.5,143.3,196.1,975.0,1,4,195.39599999999996
1,Change Oil,650.0,0.75,1,Sedan,12,189519.2,43.7,43.3,1650.0,1,4,47.61800000000004
8,Change ATF / Transmission Fluid Flush,650.0,0.75,1,Sedan,12,184052.2,45.8,41.0,675.0,0,4,45.28199999999999
2,Brake Service,800.0,1.25,1,Sedan,12,154028.2,76.8,84.9,1400.0,1,4,77.39700000000005
2,Brake Service,800.0,1.25,1,Sedan,12,167238.0,72.7,72.2,1550.0,1,4,72.6679999999999
2,Brake Service,800.0,1.25,1,Sedan,10,130466.6,72.1,63.5,800.0,0,4,72.07200000000002
13,Replace Tie Rod / Rack End,1000.0,1.5,1,Sedan,10,148610.2,88.9,89.1,950.0,0,4,90.5680000000001
