id,user_id,employees_id,action_performed,entity_type,entity_id,old_values,new_values,action_date
975,,399,updated,job_orders,456,"{""amount"": 902.47, ""record_id"": 456}","{""amount"": 1799.84, ""record_id"": 456}",2026-07-30 14:48:05.293298
976,,188,status_changed,job_orders,309,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-22 01:40:22.293298
977,64,,logged_in,users,64,,,2026-07-18 20:23:12.293298
978,54,,deleted,job_orders,452,"{""id"": 452, ""is_active"": true}",,2026-08-03 03:24:55.293298
979,,459,updated,job_orders,35,"{""amount"": 1470.93, ""record_id"": 35}","{""amount"": 2574.48, ""record_id"": 35}",2026-08-04 15:29:38.293298
980,,364,updated,payments,2,"{""amount"": 568.27, ""record_id"": 2}","{""amount"": 1505.83, ""record_id"": 2}",2026-07-21 21:41:11.293298
981,,415,created,users,116,,"{""id"": 116, ""is_active"": true}",2026-07-11 14:49:24.293298
982,44,,created,users,175,,"{""id"": 175, ""is_active"": true}",2026-07-14 22:06:30.293298
983,112,,created,job_orders,137,,"{""id"": 137, ""is_active"": true}",2026-07-24 01:41:16.293298
984,,118,rejected,service_tickets,11,"{""status"": ""pending""}","{""status"": ""declined""}",2026-08-03 21:35:24.293298
985,,141,status_changed,job_orders,485,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-20 14:22:03.293298
986,,448,updated,users,22,"{""amount"": 776.31, ""record_id"": 22}","{""amount"": 2188.49, ""record_id"": 22}",2026-08-02 20:23:10.293298
987,384,,logged_in,users,384,,,2026-07-28 13:14:34.293298
988,,217,status_changed,job_orders,429,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-19 02:40:22.293298
989,,494,status_changed,job_orders,190,"{""status"": ""inspecting""}","{""status"": ""in_progress""}",2026-07-12 00:19:41.293298
990,485,,deleted,payments,269,"{""id"": 269, ""is_active"": true}",,2026-07-17 21:54:35.293298
991,35,,created,vehicles,278,,"{""id"": 278, ""is_active"": true}",2026-07-11 22:42:02.293298
992,395,,rejected,service_tickets,249,"{""status"": ""pending""}","{""status"": ""declined""}",2026-07-18 10:48:21.293298
993,,159,deleted,users,313,"{""id"": 313, ""is_active"": true}",,2026-07-31 04:35:57.293298
994,,57,created,payments,314,,"{""id"": 314, ""is_active"": true}",2026-07-09 08:22:50.293298
995,345,,claimed,retention_offers,412,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 423}",2026-07-22 17:35:51.293298
996,24,,created,job_orders,414,,"{""id"": 414, ""is_active"": true}",2026-07-06 17:20:36.293298
997,,56,deleted,vehicles,392,"{""id"": 392, ""is_active"": true}",,2026-07-09 09:15:30.293298
998,497,,claimed,retention_offers,216,"{""is_claimed"": false}","{""is_claimed"": true, ""claimed_on_job_order_id"": 184}",2026-07-26 16:30:32.293298
999,302,,updated,vehicles,204,"{""amount"": 1424.23, ""record_id"": 204}","{""amount"": 2875.28, ""record_id"": 204}",2026-07-16 01:25:15.293298
1000,,416,approved,service_tickets,35,"{""status"": ""pending""}","{""status"": ""approved""}",2026-07-20 08:45:37.293298
